Sample,Timestamp,Measured Motor Steps,Target Motor Steps
194,97.05,-3740.32,-3788.17
195,97.61,-3740.32,-3788.17
196,98.07,-3740.34,-3788.17
197,98.55,-3740.36,-3788.17
198,99.11,-3740.32,-3788.17
199,99.58,-3740.34,-3788.17
200,100.04,-3740.31,-3788.17
201,100.59,-3740.33,-3788.17
202,101.07,-3740.32,-3788.17
203,101.61,-3740.34,-3788.17
204,102.07,-3740.31,-3788.17
205,102.54,-3740.34,-3788.17
206,103.09,-3740.33,-3788.17
207,103.57,-3740.34,-3788.17
208,104.04,-3740.31,-3788.17
209,104.59,-3740.33,-3788.17
210,105.06,-3740.34,-3788.17
211,105.54,-3740.33,-3788.17
212,106.10,-3740.31,-3788.17
213,106.58,-3740.31,-3788.17
214,107.04,-3740.31,-3788.17
215,107.61,-3740.31,-3788.17
216,108.07,-3740.31,-3788.17
217,108.55,-3740.32,-3788.17
218,109.10,-3740.37,-3788.17
219,109.59,-3740.36,-3788.17
220,110.05,-3740.34,-3788.17
221,110.60,-3740.39,-3788.17
222,111.07,-3740.33,-3788.17
223,111.56,-3740.34,-3788.17
224,112.04,-3740.31,-3788.17
225,112.60,-3740.33,-3788.17
226,113.07,-3740.31,-3788.17
227,113.55,-3740.36,-3788.17
228,114.09,-3740.31,-3788.17
229,114.56,-3740.36,-3788.17
230,115.10,-3740.33,-3788.17
231,115.58,-3740.31,-3788.17
232,116.04,-3740.33,-3788.17
233,116.59,-3740.37,-3788.17
234,117.06,-3740.32,-3788.17
235,117.54,-3740.31,-3788.17
236,118.09,-3740.34,-3788.17
237,118.56,-3740.34,-3788.17
238,119.03,-3740.31,-3788.17
239,119.57,-3740.28,-3788.17
240,120.04,-3740.33,-3788.17
241,120.59,-3740.31,-3788.17
242,121.06,-3740.33,-3788.17
243,121.61,-3740.33,-3788.17
244,122.08,-3740.33,-3788.17
245,122.55,-3740.28,-3788.17
246,123.10,-3740.36,-3788.17
247,123.59,-3740.28,-3788.17
248,124.05,-3740.33,-3788.17
249,124.60,-3740.33,-3788.17
250,125.07,-3740.32,-3788.17
251,125.53,-3740.33,-3788.17
252,126.08,-3740.31,-3788.17
253,126.55,-3740.31,-3788.17
254,127.09,-3740.32,-3788.17
255,127.57,-3740.33,-3788.17
256,128.11,-3740.33,-3788.17
257,128.58,-3740.32,-3788.17
258,129.05,-3740.32,-3788.17
259,129.61,-3740.31,-3788.17
260,130.08,-3740.33,-3788.17
261,130.55,-3740.34,-3788.17
262,131.09,-3740.33,-3788.17
263,131.57,-3740.31,-3788.17
264,132.11,-3740.32,-3788.17
265,132.60,-3740.28,-3788.17
266,133.09,-3740.34,-3788.17
267,133.57,-3740.32,-3788.18
268,134.05,-3740.32,-3788.18
269,134.54,-3740.32,-3788.18
270,135.10,-3740.28,-3788.19
271,135.59,-3740.31,-3788.19
272,136.06,-3740.32,-3788.20
273,136.56,-3740.32,-3788.20
274,137.05,-3740.32,-3788.21
275,137.61,-3740.34,-3788.22
276,138.09,-3740.32,-3788.23
277,138.58,-3740.31,-3788.24
278,139.06,-3740.32,-3788.25
279,139.55,-3740.28,-3788.26
280,140.10,-3740.32,-3788.27
281,140.59,-3740.31,-3788.28
282,141.07,-3740.31,-3788.30
283,141.56,-3740.33,-3788.31
284,142.04,-3740.31,-3788.32
285,142.61,-3740.31,-3788.34
286,143.09,-3740.33,-3788.36
287,143.58,-3740.34,-3788.38
288,144.06,-3740.28,-3788.39
289,144.55,-3740.28,-3788.41
290,145.11,-3740.32,-3788.43
291,145.60,-3740.34,-3788.45
292,146.07,-3740.33,-3788.47
293,146.57,-3740.33,-3788.50
294,147.05,-3740.33,-3788.52
295,147.54,-3740.33,-3788.54
296,148.10,-3740.31,-3788.57
297,148.59,-3740.32,-3788.59
298,149.07,-3740.32,-3788.62
299,149.56,-3740.33,-3788.64
300,150.11,-3740.32,-3788.68
301,150.60,-3740.33,-3788.70
302,151.08,-3740.31,-3788.73
303,151.57,-3740.31,-3788.76
304,152.05,-3740.32,-3788.79
305,152.54,-3740.34,-3788.82
306,153.10,-3740.36,-3788.86
307,153.59,-3740.32,-3788.89
308,154.06,-3740.33,-3788.92
309,154.55,-3740.31,-3788.95
310,155.11,-3740.33,-3788.99
311,155.60,-3740.26,-3789.03
312,156.07,-3740.33,-3789.06
313,156.56,-3740.33,-3789.10
314,157.04,-3740.34,-3789.14
315,157.54,-3740.33,-3789.18
316,158.09,-3740.36,-3789.22
317,158.58,-3740.31,-3789.26
318,159.06,-3740.32,-3789.30
319,159.55,-3740.31,-3789.34
320,160.11,-3740.34,-3789.39
321,160.60,-3740.33,-3789.43
322,161.08,-3740.32,-3789.48
323,161.57,-3740.31,-3789.52
324,162.05,-3740.33,-3789.57
325,162.54,-3740.36,-3789.61
326,163.10,-3740.32,-3789.67
327,163.58,-3740.32,-3789.71
328,164.06,-3740.31,-3789.76
329,164.56,-3740.33,-3789.81
330,165.04,-3740.33,-3789.86
331,165.61,-3740.34,-3789.92
332,166.09,-3740.32,-3789.97
333,166.57,-3740.33,-3790.02
334,167.05,-3740.31,-3790.07
335,167.55,-3740.31,-3790.13
336,168.10,-3740.32,-3790.19
337,168.59,-3740.33,-3790.24
338,169.08,-3740.36,-3790.30
339,169.56,-3740.31,-3790.36
340,170.04,-3740.32,-3790.41
341,170.61,-3740.33,-3790.48
342,171.09,-3740.32,-3790.54
343,171.57,-3740.28,-3790.60
344,172.05,-3740.31,-3790.66
345,172.55,-3740.34,-3790.72
346,173.11,-3740.32,-3790.79
347,173.60,-3740.31,-3790.85
348,174.08,-3740.32,-3790.91
349,174.57,-3740.34,-3790.98
350,175.05,-3740.32,-3791.04
351,175.54,-3740.31,-3791.11
352,176.10,-3740.34,-3791.19
353,176.59,-3740.33,-3791.25
354,177.07,-3740.34,-3791.32
355,177.55,-3740.31,-3791.39
Data lost
