Sample,X,Y,Z
141,0.164,0.008,0.965
142,0.043,0.035,0.898
143,-0.035,-0.074,0.969
144,-0.008,-0.191,1.000
145,0.023,0.004,1.016
146,0.051,-0.039,0.918
147,-0.012,-0.117,0.902
148,-0.043,-0.234,1.012
149,0.117,-0.078,0.938
150,0.129,0.000,0.898
151,0.004,-0.125,0.938
152,-0.008,-0.141,1.008
153,0.059,-0.066,0.941
154,0.082,-0.109,0.867
155,0.023,-0.094,0.953
156,-0.031,-0.129,1.039
157,0.066,-0.055,0.883
158,0.043,-0.078,0.961
159,-0.020,-0.117,1.051
160,0.039,-0.051,0.879
161,0.055,-0.012,0.883
162,0.082,-0.078,1.004
163,0.000,-0.195,0.996
164,0.043,-0.102,0.906
165,0.047,0.109,0.957
166,-0.008,0.008,1.047
167,0.012,-0.156,0.930
168,0.000,-0.117,0.902
169,0.086,-0.102,0.992
170,0.082,0.047,0.992
171,-0.004,0.086,0.930
172,0.055,-0.039,0.941
173,0.062,-0.043,0.980
174,0.016,-0.141,0.992
175,-0.016,-0.027,0.957
176,0.004,0.035,1.016
177,0.070,0.023,1.016
178,0.039,-0.047,0.961
179,-0.016,-0.117,1.008
180,0.023,-0.016,0.949
181,0.062,-0.035,0.953
182,0.086,-0.043,0.988
183,0.016,0.004,1.012
184,-0.008,-0.039,1.008
185,-0.020,-0.086,0.941
186,0.059,0.016,1.008
187,0.059,-0.059,0.957
188,-0.012,-0.066,0.891
189,0.059,-0.059,1.023
190,0.035,-0.055,1.000
191,0.078,-0.027,0.922
192,0.027,-0.074,0.953
193,0.012,-0.066,0.945
194,0.051,-0.109,0.977
195,-0.008,-0.121,0.992
196,-0.031,-0.027,0.906
197,0.070,-0.023,0.938
198,0.016,-0.078,1.000
199,0.008,-0.133,0.930
200,0.102,-0.141,0.875
201,0.035,-0.004,0.949
202,0.102,-0.059,1.008
203,0.012,-0.094,0.910
204,-0.004,-0.035,0.875
205,0.043,-0.152,1.012
206,-0.051,-0.145,1.004
207,0.066,-0.051,0.914
208,0.027,0.043,0.961
209,0.051,-0.066,1.035
210,0.051,-0.227,0.922
211,0.039,-0.074,0.906
212,0.031,-0.008,1.016
213,0.016,0.016,0.977
214,0.031,-0.031,0.887
215,0.020,-0.105,0.961
216,0.016,-0.117,0.992
217,0.078,-0.004,0.957
218,0.027,-0.023,0.977
219,-0.008,-0.129,1.004
220,-0.004,-0.078,1.004
221,0.043,0.078,0.973
222,0.020,-0.020,0.957
223,0.035,-0.105,0.969
224,0.027,-0.148,0.953
225,0.062,0.039,0.996
226,0.066,0.137,0.977
227,-0.047,-0.082,0.953
228,0.016,-0.180,1.004
229,0.051,-0.012,1.016
230,0.031,-0.035,0.984
231,0.035,0.016,0.922
232,-0.004,-0.062,1.062
233,0.062,-0.082,1.008
234,0.035,-0.047,0.867
235,0.055,-0.023,0.957
236,0.039,-0.043,1.000
237,-0.020,-0.230,1.055
238,0.047,0.023,0.898
239,0.055,0.148,0.949
240,0.051,-0.059,1.062
241,-0.027,-0.137,0.906
242,-0.027,-0.215,0.914
243,-0.008,-0.035,0.945
244,0.117,0.074,0.992
245,0.043,-0.004,0.914
246,0.023,-0.160,0.898
247,0.035,-0.293,0.973
248,0.078,0.039,0.953
249,0.059,0.098,0.926
250,-0.055,-0.070,0.910
251,-0.020,-0.191,0.945
252,0.020,-0.137,1.035
253,0.039,0.012,0.949
254,0.039,0.027,0.906
255,-0.008,-0.098,0.992
256,0.090,-0.145,0.992
257,0.137,-0.062,0.848
258,0.047,-0.070,0.938
259,-0.020,-0.156,1.039
260,-0.008,-0.027,0.992
261,0.082,0.105,0.934
262,0.004,0.062,0.977
263,-0.070,-0.242,1.059
264,0.016,-0.195,0.910
265,0.078,0.023,0.973
266,0.105,0.059,1.043
267,0.027,0.027,0.922
268,0.000,-0.145,0.930
269,0.008,-0.172,0.965
270,0.051,-0.062,1.000
271,0.055,0.102,0.941
272,-0.016,0.078,0.957
273,0.043,-0.164,1.012
274,0.027,-0.129,0.961
275,0.027,0.008,0.992
276,0.016,0.016,0.965
277,-0.023,-0.043,0.926
278,0.031,-0.066,1.094
279,0.047,-0.020,1.008
280,0.039,-0.062,0.793
281,0.109,-0.105,0.949
282,0.004,-0.145,1.109
283,0.082,0.020,0.914
284,0.066,0.062,0.875
285,-0.090,-0.070,1.109
286,0.012,-0.152,1.020
287,0.039,-0.027,0.848
288,0.027,-0.043,0.922
289,-0.023,-0.223,1.066
290,0.027,0.000,1.000
291,0.133,0.109,0.777
292,0.121,-0.125,0.945
293,-0.016,-0.312,1.027
294,-0.008,-0.156,0.906
295,0.039,0.016,0.895
296,0.012,0.141,1.004
297,0.031,-0.105,1.059
298,-0.055,-0.215,0.926
299,0.082,-0.035,0.883
300,0.070,-0.004,0.941
301,0.059,-0.070,0.984
302,0.066,-0.141,0.930
303,-0.039,-0.027,0.941
304,0.059,-0.035,0.969
305,-0.016,-0.059,1.023
306,0.016,-0.121,0.969
307,0.020,-0.141,0.922
308,0.023,0.020,1.023
309,0.102,0.070,1.000
310,0.074,-0.062,0.902
311,0.008,-0.199,0.898
312,0.059,-0.125,1.039
313,-0.004,0.031,0.988
314,0.074,0.027,0.914
315,-0.012,-0.086,1.012
316,-0.070,-0.125,1.066
317,0.109,-0.020,0.922
318,0.051,0.059,0.891
319,0.023,-0.172,1.043
320,0.031,-0.117,0.980
321,0.066,0.039,0.887
322,0.082,0.062,0.961
323,-0.039,-0.016,1.051
324,-0.016,-0.199,0.961
325,0.043,-0.102,0.898
326,0.035,0.031,1.043
327,0.043,0.070,1.012
328,0.020,-0.043,0.887
329,0.012,-0.242,0.977
330,0.023,-0.102,0.992
331,0.062,0.023,0.945
332,0.070,0.102,0.898
333,0.000,-0.133,1.031
334,-0.020,-0.293,1.035
335,0.047,0.023,0.875
336,0.148,0.152,0.988
337,-0.027,-0.082,0.973
338,-0.008,-0.297,0.949
339,0.059,-0.070,0.965
340,0.066,0.152,0.996
341,0.023,-0.129,0.945
342,-0.062,-0.109,0.910
343,0.086,-0.117,1.008
344,0.094,-0.098,0.984
345,-0.043,-0.090,0.957
346,-0.016,-0.020,0.941
347,0.066,0.070,0.973
348,0.102,-0.156,0.906
349,-0.035,-0.246,0.922
350,0.031,-0.020,0.977
351,0.066,0.086,1.023
352,0.074,0.035,0.883
353,0.031,-0.141,0.898
354,-0.031,-0.199,1.074
355,-0.004,-0.168,0.984
356,0.023,0.062,0.891
357,0.031,0.168,0.977
358,0.059,-0.129,1.043
359,-0.043,-0.270,0.918
360,0.055,-0.051,0.910
361,0.113,0.082,0.996
362,0.105,-0.043,0.969
363,0.035,-0.145,0.922
364,-0.023,-0.043,0.988
365,0.027,-0.004,1.027
366,-0.016,-0.035,0.961
367,-0.023,-0.117,0.977
368,0.035,0.004,0.953
369,0.074,0.004,1.027
370,0.016,-0.117,1.027
371,0.051,-0.090,0.918
372,0.145,0.000,0.887
373,0.027,-0.051,1.023
374,-0.023,-0.113,0.988
375,-0.008,-0.016,0.906
376,0.027,0.016,0.996
377,0.047,-0.070,1.008
378,-0.004,-0.117,0.992
379,-0.004,-0.051,0.941
380,0.062,-0.008,0.973
381,0.094,-0.020,0.992
382,0.078,-0.094,0.902
383,-0.047,-0.168,0.938
384,0.016,-0.043,1.004
385,0.055,0.035,0.941
386,0.051,-0.062,0.902
387,-0.027,-0.145,1.043
388,-0.027,-0.094,1.039
389,0.125,0.066,0.836
390,0.066,-0.062,0.988
391,-0.039,-0.238,1.043
392,-0.004,-0.055,0.832
393,0.105,0.137,0.891
394,0.023,-0.090,1.070
395,-0.016,-0.219,0.977
396,0.062,-0.078,0.871
397,0.062,0.027,0.973
398,0.055,-0.098,1.070
399,-0.012,-0.086,0.965
400,-0.004,-0.043,0.852
401,0.047,-0.102,1.008
402,0.008,-0.055,1.039
403,0.012,-0.023,0.898
404,0.039,-0.012,0.887
405,0.082,-0.094,1.023
406,0.082,-0.102,0.988
407,0.027,-0.043,0.926
408,-0.016,-0.008,0.977
409,0.000,0.000,0.965
410,0.035,-0.066,0.977
411,-0.012,-0.020,0.977
412,-0.023,-0.168,0.965
413,0.027,0.039,0.980
414,0.105,0.086,1.027
415,0.074,-0.059,0.938
416,-0.008,-0.109,0.902
417,0.004,-0.109,1.023
418,0.047,0.008,0.973
419,0.066,-0.008,0.949
420,-0.023,-0.035,0.996
421,0.004,0.000,0.945
422,0.039,-0.117,1.023
423,0.039,-0.117,1.023
424,0.066,-0.062,0.961
425,-0.004,-0.086,0.957
426,0.047,-0.066,1.012
427,0.031,0.023,0.934
428,0.039,-0.043,0.992
429,0.016,-0.156,0.996
430,0.008,-0.004,0.871
431,0.156,-0.023,0.945
432,-0.031,-0.113,1.039
433,0.039,-0.070,0.922
434,0.062,0.031,0.891
435,0.004,-0.078,1.082
436,0.062,-0.172,0.945
437,-0.016,-0.020,0.938
438,0.035,-0.004,0.992
439,0.055,-0.055,0.945
440,0.070,-0.137,0.957
441,0.027,-0.098,0.922
442,0.031,-0.016,0.941
443,0.078,-0.059,0.973
444,-0.008,-0.113,0.977
445,0.012,-0.086,0.941
446,0.094,0.051,0.977
447,-0.027,-0.066,0.941
448,0.035,-0.203,0.965
449,0.016,-0.082,0.977
450,0.074,0.102,0.953
451,0.027,-0.051,0.953
452,-0.027,-0.180,0.988
453,0.043,-0.109,0.961
454,0.078,0.039,0.953
455,0.027,-0.027,0.973
456,0.004,-0.027,0.918
457,0.062,-0.137,1.023
458,-0.023,-0.059,0.992
459,0.078,0.035,0.945
460,0.016,0.012,0.953
461,0.008,-0.035,0.977
462,0.070,-0.129,0.941
463,0.020,-0.062,0.969
464,0.062,0.004,0.980
465,0.031,0.031,1.035
466,0.008,-0.066,0.988
467,-0.004,-0.102,0.902
468,0.059,-0.102,1.020
469,-0.016,-0.062,1.012
470,0.055,-0.008,0.934
471,0.047,-0.035,0.941
472,0.027,0.066,1.008
473,0.094,-0.137,0.988
474,-0.031,-0.105,0.883
475,0.070,-0.023,0.973
476,0.078,-0.043,0.988
477,0.016,-0.035,0.957
478,-0.020,-0.145,1.012
479,-0.035,0.031,0.988
480,0.039,-0.004,0.930
481,0.086,-0.129,0.934
482,0.031,-0.117,0.957
483,0.059,-0.066,0.996
484,0.043,0.016,0.957
485,0.047,0.004,0.949
486,0.027,-0.102,0.961
487,-0.035,-0.145,0.949
488,-0.012,-0.094,0.973
489,0.066,0.016,0.977
490,0.031,-0.047,0.977
491,0.055,-0.098,0.992
492,0.012,-0.090,0.980
493,0.062,-0.062,0.891
494,0.078,-0.094,0.930
495,0.016,-0.062,0.973
496,0.035,-0.086,0.961
497,0.016,-0.004,0.961
498,0.023,-0.020,1.031
499,0.035,-0.023,0.961
500,0.016,-0.113,0.895
501,0.004,-0.184,0.996
502,0.020,-0.039,0.992
503,0.074,0.082,0.941
504,0.059,0.035,0.945
505,-0.012,-0.238,0.977
506,0.035,-0.094,0.945
507,0.102,0.051,0.910
508,0.035,-0.008,1.004
509,-0.012,-0.109,1.000
510,0.004,-0.039,0.953
511,0.051,0.055,0.988
512,0.000,-0.074,1.004
513,-0.043,-0.109,0.930
514,0.043,-0.129,0.965
515,0.062,0.027,1.027
516,0.078,0.074,0.949
517,0.047,-0.121,0.910
518,0.020,-0.152,0.984
519,0.047,-0.102,0.992
520,0.047,0.051,0.910
521,0.008,0.023,0.965
522,-0.016,-0.098,1.094
523,0.008,-0.062,0.938
524,0.090,-0.062,0.883
525,-0.008,-0.105,1.031
526,-0.023,-0.051,0.988
527,0.051,-0.047,0.879
528,0.070,-0.004,0.941
529,0.043,-0.137,1.051
530,0.039,-0.113,0.934
531,0.074,-0.039,0.875
532,0.086,0.035,1.000
533,0.012,-0.098,0.988
534,-0.031,-0.117,0.879
535,-0.008,-0.066,0.996
536,0.000,-0.023,1.000
537,0.043,-0.016,0.934
538,0.023,-0.133,1.000
539,0.004,-0.152,0.961
540,0.062,-0.027,0.914
541,0.105,-0.012,0.980
542,0.020,-0.082,0.902
543,0.066,-0.094,0.879
544,0.023,-0.090,1.004
545,0.012,-0.027,1.008
546,0.055,0.000,0.922
547,-0.031,-0.008,0.980
548,-0.031,-0.227,1.039
549,0.027,-0.039,0.930
550,0.078,0.078,0.953
551,0.000,-0.117,0.949
552,0.059,-0.215,0.988
553,0.086,0.059,0.930
554,0.070,-0.016,0.957
555,0.047,-0.035,0.953
556,-0.027,-0.102,1.020
557,0.035,-0.133,0.980
558,0.039,0.059,0.902
559,0.004,0.031,1.035
560,-0.055,-0.109,0.953
561,0.059,-0.168,0.973
562,0.059,0.016,0.984
563,0.062,0.039,0.969
564,0.059,-0.156,0.961
565,0.016,-0.027,0.973
566,0.055,-0.164,0.957
567,-0.008,0.008,0.934
568,-0.004,0.023,1.035
569,-0.035,-0.145,1.016
570,0.012,-0.027,0.922
571,0.121,0.008,0.984
572,0.047,-0.031,0.984
573,0.043,-0.176,0.910
574,0.027,-0.090,0.957
575,0.012,0.082,0.984
576,0.082,-0.012,0.934
577,-0.020,-0.047,0.871
578,0.008,-0.219,1.051
579,0.020,-0.180,1.051
580,0.066,0.113,0.887
581,0.059,0.098,0.969
582,-0.023,-0.121,1.023
583,0.020,-0.230,0.859
584,0.062,-0.074,0.895
585,0.051,0.051,1.035
586,0.012,-0.051,0.965
587,-0.016,-0.031,0.898
588,0.047,-0.062,1.035
589,0.031,-0.148,1.008
590,0.027,-0.121,0.906
591,0.051,-0.109,0.930
592,0.035,0.062,1.008
593,0.086,-0.043,0.984
594,-0.008,-0.125,0.879
595,0.000,-0.055,0.938
596,0.098,-0.023,0.977
597,0.008,-0.039,0.969
598,0.016,-0.152,0.977
599,-0.016,-0.008,1.031
600,0.066,0.133,0.969
601,0.043,-0.145,0.938
602,-0.066,-0.215,0.926
603,0.086,-0.020,0.965
604,0.047,0.023,0.996
605,0.047,-0.027,0.945
606,0.062,-0.066,0.926
607,0.066,-0.059,1.035
608,0.035,-0.160,0.953
609,-0.055,-0.020,0.898
610,0.047,0.039,1.066
611,-0.004,-0.047,1.023
612,0.059,-0.023,0.875
613,0.016,-0.113,0.965
614,-0.023,-0.219,1.059
615,0.102,-0.059,0.883
616,0.066,0.102,0.992
617,0.016,-0.051,1.020
618,0.039,-0.129,0.891
619,0.070,-0.027,0.996
620,0.023,-0.082,0.945
621,-0.031,-0.133,0.922
622,0.023,0.062,0.926
623,0.047,0.109,1.008
624,0.023,-0.227,1.016
625,-0.051,-0.195,0.910
626,0.043,0.012,0.969
627,0.121,0.023,1.023
628,0.008,-0.098,0.926
629,0.043,-0.121,0.867
630,0.059,-0.082,1.008
631,0.098,-0.059,0.969
632,0.066,0.000,0.887
633,-0.047,-0.062,1.023
634,-0.035,-0.117,1.008
635,0.059,0.020,0.879
636,0.016,-0.035,1.016
637,-0.016,-0.129,1.020
638,0.035,-0.129,0.887
639,0.098,-0.039,0.992
640,0.062,0.000,1.031
641,0.043,-0.066,0.895
642,0.012,-0.125,0.875
643,0.016,-0.168,1.039
644,0.035,-0.043,1.031
645,0.039,0.105,0.871
646,0.020,0.020,0.922
647,0.004,-0.133,1.043
648,0.055,-0.203,1.016
649,0.078,0.004,0.844
650,0.035,0.000,1.008
651,-0.008,-0.098,1.031
652,0.059,-0.117,0.926
653,0.070,-0.055,0.980
654,-0.008,-0.051,0.965
655,0.059,-0.074,0.992
656,0.070,0.012,0.930
657,0.051,0.008,0.938
658,0.031,-0.117,0.957
659,-0.016,-0.117,1.012
660,0.008,-0.020,1.008
661,0.027,0.066,0.914
662,0.008,-0.031,0.973
663,0.008,-0.105,1.000
664,0.027,-0.176,1.000
665,0.082,-0.031,0.871
666,0.086,0.023,0.973
667,0.031,-0.090,1.031
668,-0.023,-0.137,0.891
669,0.023,-0.051,0.930
670,0.000,-0.004,1.059
671,0.078,-0.004,0.949
672,0.008,-0.117,0.914
673,0.000,-0.066,1.012
674,0.031,0.020,0.980
675,0.117,-0.043,0.871
676,0.066,-0.121,0.961
677,-0.004,-0.133,1.035
678,0.074,-0.051,0.941
679,0.051,0.023,0.938
680,-0.004,-0.078,1.012
681,0.031,-0.121,0.961
682,0.023,-0.074,0.906
683,-0.012,-0.055,1.004
684,0.051,0.062,0.984
685,0.066,-0.012,0.922
686,0.016,-0.184,0.961
687,-0.004,-0.129,0.980
688,0.055,0.055,0.973
689,0.090,-0.020,0.914
690,-0.039,-0.176,0.949
691,0.020,-0.129,1.062
692,0.098,0.039,0.918
693,0.062,0.000,0.941
694,0.008,-0.102,1.004
695,0.039,-0.066,0.918
696,0.070,-0.117,0.863
697,-0.012,-0.008,1.047
698,-0.078,-0.043,1.105
699,0.004,0.043,0.887
700,0.059,-0.020,0.930
701,-0.020,-0.125,1.117
702,0.051,-0.191,0.910
703,0.074,-0.039,0.820
704,0.086,0.004,1.031
705,0.090,-0.016,1.039
706,0.000,-0.031,0.855
707,0.000,-0.043,0.926
708,-0.043,-0.164,1.102
709,0.039,-0.020,0.977
710,0.062,0.070,0.855
711,-0.023,-0.027,1.016
712,0.023,-0.168,1.078
713,-0.004,-0.098,0.910
714,0.062,-0.027,0.922
715,0.070,-0.004,0.973
716,0.012,-0.105,0.980
717,0.109,-0.094,0.918
718,0.027,-0.008,0.973
719,0.039,-0.082,0.996
720,0.023,-0.008,0.945
721,-0.020,0.000,1.000
722,0.020,-0.098,0.914
723,-0.004,-0.102,0.969
724,-0.020,-0.168,1.090
725,0.059,-0.035,0.891
726,0.066,0.043,0.934
727,0.055,-0.098,1.039
728,0.035,-0.160,0.906
729,0.094,-0.117,0.867
730,0.023,0.008,1.004
731,0.004,-0.102,1.016
732,0.035,0.027,0.887
733,0.012,0.039,1.012
734,-0.082,-0.230,1.000
735,0.023,-0.055,0.902
736,0.070,0.047,1.000
737,0.043,-0.117,1.012
738,0.047,-0.137,0.875
739,0.066,0.000,0.973
740,0.086,-0.059,0.992
741,0.008,-0.164,0.922
742,-0.023,-0.035,0.961
743,0.023,0.020,0.992
744,0.062,-0.016,1.004
745,0.035,-0.031,0.961
746,-0.066,-0.152,1.016
747,0.066,-0.051,0.934
748,0.098,0.113,0.902
749,0.027,-0.082,1.031
750,-0.039,-0.242,0.922
751,0.023,0.020,0.922
752,0.152,0.059,1.062
753,-0.012,-0.105,0.992
754,0.016,-0.188,0.914
755,-0.020,0.008,0.953
756,0.055,-0.031,1.043
757,0.059,-0.062,0.949
758,-0.031,0.043,0.906
759,0.066,-0.137,0.969
760,0.043,-0.066,0.977
761,0.047,-0.078,0.980
762,-0.016,-0.012,0.934
763,0.074,0.008,0.984
764,0.035,-0.133,0.992
765,0.027,-0.109,0.961
766,0.035,-0.109,0.945
767,0.012,0.000,0.977
768,0.066,-0.027,0.945
769,0.012,-0.066,1.016
770,0.000,-0.035,0.941
771,-0.004,-0.121,0.926
772,0.070,-0.094,0.988
773,0.051,0.020,0.953
774,0.090,-0.008,0.969
775,-0.016,-0.117,0.930
776,-0.020,-0.145,1.051
777,0.051,-0.051,0.945
778,0.070,0.105,0.887
779,0.031,-0.199,1.004
780,0.012,-0.188,0.945
781,0.098,-0.020,0.918
782,0.066,0.086,1.004
783,-0.008,-0.055,1.023
784,-0.066,-0.152,0.867
785,0.098,-0.031,0.957
786,0.023,-0.047,1.035
787,0.008,-0.160,0.965
788,0.004,-0.094,0.910
789,0.059,0.066,1.059
790,0.117,0.012,0.941
791,0.023,-0.098,0.828
792,0.023,-0.250,0.988
793,-0.012,-0.113,1.039
794,0.086,0.070,0.926
795,0.004,0.168,0.941
796,-0.082,-0.129,1.117
797,0.000,-0.293,0.887
798,0.047,-0.055,0.879
799,0.109,0.008,1.070
800,0.020,-0.027,0.992
801,0.066,-0.051,0.906
802,0.004,-0.109,0.996
803,0.070,-0.055,1.023
804,0.055,-0.035,0.871
805,-0.012,-0.051,0.953
806,-0.004,-0.125,1.059
807,0.062,0.039,0.984
808,0.035,0.039,0.910
809,-0.031,-0.098,0.980
810,0.020,-0.207,0.980
811,0.047,-0.043,0.895
812,0.082,-0.012,1.020
813,0.023,0.004,0.992
814,0.020,-0.047,0.938
815,0.070,-0.160,0.969
816,0.027,-0.070,0.953
817,0.066,-0.020,0.934
818,-0.043,-0.043,0.949
819,0.043,0.043,1.031
820,0.047,0.004,0.934
821,0.062,-0.039,0.934
822,0.035,-0.195,1.020
823,-0.074,-0.141,0.961
824,0.113,0.027,0.898
825,0.059,0.078,1.031
826,0.004,-0.113,1.020
827,0.020,-0.176,0.844
828,0.035,-0.055,1.008
829,0.059,-0.055,1.000
830,0.039,-0.008,0.902
831,0.008,-0.020,0.949
832,0.051,-0.082,1.008
833,-0.004,-0.152,0.980
834,0.047,-0.031,0.895
835,0.047,-0.020,0.965
836,0.023,-0.008,1.008
837,0.027,-0.070,0.938
838,0.035,-0.086,0.926
839,0.059,-0.094,1.031
840,0.012,-0.055,1.020
841,0.027,0.008,0.891
842,0.055,-0.016,0.996
843,0.027,-0.098,1.027
844,0.000,-0.184,0.914
845,0.047,-0.082,0.902
846,0.055,0.164,1.000
847,0.070,-0.082,1.012
848,0.012,-0.156,0.863
849,0.035,-0.062,0.988
850,0.039,-0.008,1.066
851,-0.012,-0.086,0.945
852,0.016,-0.039,0.922
853,0.008,0.043,1.047
854,0.051,-0.184,0.996
855,0.020,-0.117,0.848
856,0.031,0.000,1.020
857,0.059,-0.047,1.008
858,0.105,0.023,0.871
859,-0.012,-0.055,0.945
860,-0.008,-0.148,1.012
861,0.035,-0.098,0.977
862,-0.004,0.023,0.996
863,0.020,0.008,0.965
864,0.016,0.016,0.957
865,0.074,-0.168,0.984
866,-0.016,-0.234,0.891
867,0.074,-0.039,0.980
868,0.113,0.117,1.008
869,-0.008,0.020,0.914
870,0.035,-0.250,0.957
871,-0.027,-0.070,0.977
872,0.078,-0.020,0.930
873,0.062,-0.027,0.938
874,-0.035,-0.059,1.031
875,-0.035,-0.059,1.031
876,0.031,-0.055,0.961
877,0.023,0.059,0.934
878,0.035,-0.129,0.977
879,0.000,-0.227,0.953
880,0.043,-0.090,0.965
881,0.102,0.121,0.969
882,0.051,0.023,0.941
883,0.008,-0.160,0.969
884,0.004,-0.141,0.980
885,0.051,-0.059,0.969
886,0.043,0.031,0.945
887,0.008,0.039,0.977
888,-0.035,-0.156,1.023
889,0.051,-0.090,0.918
890,0.031,0.043,0.941
891,0.039,-0.043,1.008
892,0.035,-0.078,0.914
893,0.004,-0.078,0.957
894,0.094,-0.082,0.980
895,-0.020,-0.047,0.992
896,0.051,-0.008,0.930
897,0.000,0.004,0.977
898,-0.004,-0.184,1.023
899,0.020,-0.078,0.902
900,0.043,0.082,1.008
901,0.059,-0.023,0.973
902,0.074,-0.113,0.891
903,0.035,-0.160,0.977
904,0.008,0.012,1.004
905,0.031,-0.078,0.949
906,-0.035,-0.012,0.938
907,0.055,-0.008,1.035
908,0.051,-0.098,0.977
909,0.039,-0.125,0.891
910,0.012,-0.082,1.016
911,0.000,0.023,1.035
912,0.082,-0.051,0.863
913,0.023,-0.035,0.945
914,-0.023,-0.141,1.062
915,0.020,-0.141,0.910
916,0.137,0.066,0.895
917,0.012,-0.027,1.098
918,-0.004,-0.098,0.930
919,0.070,-0.016,0.836
920,0.059,-0.051,1.016
921,-0.043,-0.250,1.008
922,0.070,-0.074,0.922
923,-0.035,0.117,1.031
924,0.023,0.023,0.980
925,0.086,-0.102,0.852
926,-0.004,-0.156,1.004
927,0.055,-0.242,1.012
928,0.008,0.070,0.840
929,0.102,0.117,1.020
930,0.016,-0.070,1.031
931,-0.035,-0.191,0.914
932,0.055,-0.172,0.930
