Sample,X,Y,Z
212,0.035,-0.066,0.895
213,0.043,-0.113,1.000
214,0.000,-0.176,0.984
215,-0.043,-0.113,0.824
216,0.090,-0.059,0.996
217,0.008,-0.082,1.086
218,-0.035,-0.102,0.883
219,0.047,-0.074,0.859
220,-0.031,-0.047,1.113
221,0.027,-0.148,0.945
222,0.078,-0.133,0.754
223,0.090,-0.016,0.992
224,0.148,-0.098,1.086
225,0.012,-0.086,0.832
226,0.008,-0.090,0.867
227,-0.023,0.012,1.082
228,-0.004,0.023,1.008
229,-0.012,-0.078,0.816
230,-0.031,-0.121,1.062
231,0.094,-0.152,1.078
232,0.121,0.117,0.875
233,0.113,-0.023,0.883
234,-0.047,-0.133,1.023
235,0.023,-0.039,1.004
236,0.070,-0.047,0.887
237,0.059,0.004,0.988
238,0.016,-0.062,1.074
239,0.004,-0.074,1.023
240,0.012,-0.023,0.965
241,0.031,-0.012,1.070
242,0.004,0.039,1.016
243,-0.027,-0.004,0.957
244,0.016,-0.168,0.934
245,0.094,0.035,0.965
246,0.086,-0.051,1.059
247,0.012,-0.043,0.906
248,0.055,0.074,0.945
249,0.043,-0.047,1.059
250,-0.027,-0.066,0.930
251,0.051,-0.105,0.887
252,-0.031,-0.070,1.023
253,0.027,-0.051,1.012
254,0.066,-0.035,0.926
255,-0.020,0.098,0.898
256,0.078,-0.172,0.973
257,0.031,-0.180,0.934
258,0.090,-0.074,0.863
259,0.105,-0.102,0.938
260,0.023,0.031,0.965
261,0.008,-0.141,0.984
262,-0.004,-0.066,0.930
263,0.008,-0.031,0.984
264,-0.008,-0.176,1.004
265,-0.008,-0.055,0.879
266,0.133,-0.062,1.012
267,-0.008,-0.141,0.969
268,0.027,-0.129,0.918
269,0.055,-0.047,0.984
270,0.039,0.090,0.969
271,0.094,-0.102,0.898
272,-0.020,-0.152,0.996
273,0.016,-0.125,1.016
274,0.086,0.008,0.906
275,0.008,0.051,1.004
276,-0.004,-0.125,1.027
277,0.012,-0.066,0.895
278,0.055,0.000,0.918
279,0.066,-0.141,1.020
280,0.000,-0.082,0.977
281,0.121,0.039,0.910
282,0.055,-0.012,0.926
283,0.000,-0.125,1.066
284,0.004,-0.109,0.980
285,-0.008,0.082,0.898
286,0.105,0.023,1.023
287,-0.012,-0.105,1.105
288,-0.070,-0.148,0.934
289,0.082,-0.004,0.863
290,0.070,0.145,1.066
291,0.051,-0.117,1.035
292,0.020,-0.141,0.844
293,0.047,0.070,0.957
294,0.109,-0.008,1.090
295,-0.047,-0.148,0.941
296,0.055,-0.043,0.867
297,0.012,0.031,1.059
298,0.031,-0.117,1.055
299,0.070,-0.043,0.871
300,0.020,0.016,1.012
301,0.016,-0.172,0.973
302,0.078,-0.059,0.828
303,0.008,-0.078,1.016
304,-0.004,-0.113,0.980
305,0.043,-0.047,0.922
306,0.039,-0.020,0.980
307,0.070,-0.008,0.957
308,0.051,-0.148,0.922
309,0.012,-0.207,0.898
310,0.020,-0.023,0.949
311,0.043,0.023,1.008
312,0.020,-0.055,0.879
313,-0.016,-0.164,0.977
314,0.023,-0.148,1.070
315,0.098,0.055,0.898
316,0.102,-0.066,0.895
317,-0.070,-0.168,1.008
318,0.008,-0.078,1.047
319,0.059,0.016,0.883
320,0.031,0.102,0.957
321,0.062,-0.195,1.066
322,0.043,-0.160,0.859
323,0.125,-0.047,0.953
324,0.023,0.035,1.031
325,-0.023,0.020,0.930
326,0.047,-0.160,0.910
327,-0.051,-0.102,1.023
328,0.047,0.000,1.008
329,0.074,-0.035,0.969
330,-0.023,-0.109,0.941
331,0.102,-0.086,0.969
332,0.094,0.059,1.004
333,-0.008,-0.039,0.914
334,-0.008,-0.152,0.969
335,0.000,0.027,0.980
336,0.094,-0.012,0.973
337,0.039,0.004,0.898
338,0.039,0.004,0.898
339,-0.004,-0.105,1.020
340,0.043,-0.129,1.012
341,0.039,-0.055,0.977
342,0.066,-0.012,1.023
343,-0.027,0.008,0.934
