Sample,X,Y,Z
194,0.129,-0.012,0.809
195,0.164,0.012,0.816
196,-0.238,0.148,0.891
197,-0.133,-0.137,1.094
198,-0.008,0.148,0.820
199,-0.008,0.332,1.035
200,0.172,-0.137,1.031
201,0.109,-0.059,0.809
202,0.148,-0.184,1.082
203,0.180,0.051,1.047
204,-0.141,0.293,0.766
205,0.062,0.152,1.062
206,-0.137,-0.102,0.938
207,-0.023,-0.020,0.871
208,0.207,0.109,1.031
209,-0.070,0.215,0.930
210,0.312,-0.086,1.184
211,-0.109,0.055,0.730
212,0.031,0.324,1.129
213,0.152,0.047,0.969
214,-0.227,0.230,0.656
215,0.184,-0.035,1.117
216,-0.086,0.242,0.957
217,0.207,0.262,1.074
218,0.047,0.078,0.906
219,0.082,0.223,1.051
220,0.199,0.145,1.008
221,-0.094,0.352,0.711
222,0.004,0.051,1.086
223,0.105,0.309,1.012
224,0.129,0.352,0.977
225,-0.008,0.066,1.004
226,-0.051,0.371,1.191
227,-0.156,0.137,0.867
228,0.191,0.438,0.980
229,-0.004,0.090,1.109
230,0.004,0.266,1.008
231,0.309,0.191,0.984
232,0.004,0.133,0.980
233,0.137,0.027,1.082
234,-0.070,0.152,0.953
235,0.062,0.465,0.957
236,-0.059,0.004,1.016
237,0.051,0.082,1.129
238,0.027,0.062,0.980
239,0.098,0.477,0.891
240,0.066,0.109,1.020
241,-0.180,0.090,0.762
242,0.203,-0.020,1.207
243,0.055,0.246,0.730
244,0.113,0.246,0.871
245,0.082,-0.262,1.145
246,-0.023,0.281,0.723
247,0.125,0.125,0.898
248,-0.102,0.066,0.984
249,-0.109,0.078,1.109
250,0.160,-0.070,0.961
251,0.180,0.340,0.879
252,-0.027,0.082,1.086
253,-0.070,0.047,0.895
254,0.023,-0.066,0.680
255,-0.008,0.035,0.863
256,0.223,0.039,1.402
257,-0.145,0.078,0.703
258,0.168,0.176,0.984
259,0.000,-0.184,1.090
260,0.020,0.387,0.855
261,0.219,-0.172,1.012
262,-0.141,0.035,0.871
263,0.082,0.074,1.254
264,0.254,0.266,0.891
265,-0.148,0.309,0.828
266,-0.098,-0.164,1.004
267,-0.035,0.094,0.852
268,0.113,0.297,0.844
269,0.203,0.039,1.152
270,-0.051,0.246,0.961
271,0.195,0.219,1.008
272,-0.027,0.141,1.023
273,0.180,0.031,1.000
274,-0.109,0.191,0.766
275,-0.035,0.164,1.191
276,0.074,0.109,0.902
277,0.086,0.449,0.848
278,0.074,-0.188,1.199
279,-0.125,0.379,0.879
280,0.160,0.184,1.172
281,-0.035,0.176,0.875
282,0.059,0.148,1.160
283,0.059,0.105,1.105
284,0.020,0.465,0.828
285,0.020,-0.148,1.000
286,0.012,0.082,1.023
287,0.152,0.230,1.078
288,0.094,0.191,0.898
289,0.121,0.070,0.973
290,-0.109,0.164,1.016
291,0.059,0.312,1.059
292,-0.125,-0.078,0.812
293,-0.074,0.312,1.090
294,0.020,0.156,1.219
295,0.180,-0.133,1.098
296,0.145,-0.406,0.910
297,0.055,0.016,0.918
298,0.098,-0.074,0.961
299,0.102,-0.312,0.855
300,0.043,-0.418,0.980
301,-0.188,-0.152,1.008
302,0.117,-0.250,1.117
303,-0.012,-0.387,0.887
304,-0.090,-0.211,0.910
305,0.055,-0.172,0.996
306,-0.070,-0.211,0.727
307,0.180,-0.645,0.809
308,-0.004,-0.430,0.871
309,0.156,-0.309,0.992
310,-0.047,-0.355,0.707
311,-0.105,-0.246,0.852
312,-0.105,-0.281,0.820
313,-0.020,-0.047,0.797
314,0.168,-0.309,1.027
315,0.004,-0.215,0.809
316,0.156,-0.211,0.934
317,-0.027,-0.230,0.730
318,-0.102,0.121,0.883
319,-0.039,-0.281,0.879
320,-0.168,-0.023,0.719
321,0.258,-0.281,1.188
322,0.055,-0.090,0.875
323,0.180,0.035,1.098
324,0.133,-0.242,0.996
325,-0.125,0.113,0.953
326,0.105,-0.141,1.176
327,-0.023,0.285,0.816
328,0.043,-0.148,1.191
329,0.102,-0.219,1.168
330,0.004,0.098,0.977
331,0.086,0.199,1.020
332,-0.086,0.285,1.000
333,-0.020,-0.059,1.012
334,0.195,0.051,1.105
335,0.152,0.230,1.066
336,0.133,0.180,1.152
337,-0.016,-0.090,0.984
338,-0.156,0.102,0.906
339,0.141,0.488,1.172
340,-0.078,0.258,0.797
341,0.051,-0.156,1.027
342,0.086,0.070,0.984
343,0.082,0.113,0.941
344,0.117,0.078,0.922
345,-0.156,0.148,1.008
346,-0.102,0.004,0.953
347,-0.004,0.062,0.910
348,0.211,0.066,1.172
349,0.090,-0.215,0.887
350,0.148,-0.309,1.043
351,0.172,-0.055,0.875
352,-0.090,0.289,0.941
353,-0.105,-0.359,0.762
354,-0.004,-0.102,0.992
355,-0.008,-0.246,1.336
356,0.051,-0.125,0.891
357,0.105,0.137,0.742
358,-0.086,-0.059,1.098
359,-0.023,-0.316,0.918
360,0.055,-0.168,0.668
361,0.113,-0.176,1.234
362,0.098,-0.098,1.078
363,0.117,-0.324,0.715
364,-0.055,-0.199,0.812
365,-0.078,0.039,1.000
366,-0.082,-0.031,0.848
367,0.094,-0.117,0.703
368,0.098,-0.195,1.121
369,-0.039,-0.254,0.980
370,0.215,-0.172,1.082
371,-0.086,-0.148,0.656
372,-0.121,-0.227,1.086
373,-0.008,-0.176,0.801
374,-0.051,0.152,0.777
375,0.223,-0.367,1.246
376,0.082,-0.238,0.891
377,0.273,-0.215,1.219
378,0.043,-0.258,1.008
379,-0.188,0.129,0.816
380,0.012,-0.055,1.090
381,-0.035,0.246,0.926
382,0.000,-0.375,1.016
383,0.199,-0.168,1.098
384,-0.094,-0.141,0.910
385,0.094,-0.074,1.160
386,0.105,0.164,0.828
387,-0.172,0.098,0.867
388,0.188,-0.047,0.938
389,-0.066,0.043,0.695
390,0.305,-0.059,1.188
391,-0.020,-0.191,0.875
392,-0.020,0.387,0.906
393,0.094,0.113,0.988
394,-0.316,-0.094,0.816
395,0.195,-0.074,1.074
396,-0.035,0.219,0.938
397,0.105,0.082,0.875
398,0.277,-0.004,1.145
399,-0.141,-0.090,1.027
400,0.031,-0.152,1.000
401,0.086,0.172,1.035
402,-0.117,0.016,1.074
403,0.121,-0.082,0.934
404,0.047,0.012,0.965
405,-0.047,-0.094,1.129
406,0.141,0.082,0.973
407,0.020,-0.250,1.020
408,-0.023,-0.070,1.121
409,0.039,-0.086,1.082
410,-0.062,0.184,0.766
411,0.031,0.250,0.941
412,-0.016,-0.418,0.977
413,0.020,-0.215,0.863
414,0.344,-0.047,1.207
415,-0.031,0.000,0.789
416,0.094,0.000,0.926
417,-0.055,-0.285,0.844
418,-0.102,-0.012,0.797
419,0.059,-0.188,1.055
420,-0.051,-0.043,0.855
421,-0.035,-0.184,1.012
422,0.285,-0.098,1.102
423,0.059,-0.125,0.730
424,-0.023,-0.137,1.133
425,-0.035,-0.113,0.906
426,-0.152,-0.152,0.574
427,0.180,-0.117,1.125
428,-0.086,-0.086,1.094
429,0.090,-0.086,0.992
430,0.184,-0.211,0.902
431,-0.012,-0.199,1.102
432,-0.043,-0.156,0.941
433,0.078,0.094,1.027
434,-0.020,-0.105,0.859
435,0.008,-0.328,1.039
436,0.137,-0.172,0.953
437,-0.027,0.277,0.855
438,0.156,-0.266,1.012
439,0.070,-0.172,0.645
440,0.121,0.191,1.027
441,0.207,-0.090,0.898
442,-0.207,-0.023,0.727
443,-0.105,-0.305,1.004
444,-0.191,0.125,1.121
445,0.117,0.500,0.852
446,-0.008,0.051,0.879
447,0.113,-0.277,1.258
448,0.176,-0.324,1.004
449,0.324,0.184,0.840
450,0.059,0.047,0.930
451,-0.301,-0.051,1.098
452,0.004,-0.129,1.043
453,0.023,0.289,0.770
454,-0.055,0.109,1.258
455,-0.008,-0.289,1.277
456,-0.051,-0.219,0.961
457,0.273,0.184,1.188
458,0.066,0.512,1.012
459,-0.176,-0.027,0.793
460,0.137,-0.402,0.938
461,0.094,-0.227,0.992
462,0.113,0.098,1.160
463,0.141,-0.062,0.844
464,-0.188,0.008,0.828
465,0.035,-0.176,1.203
466,-0.145,-0.035,1.000
467,0.031,0.254,0.723
468,0.160,0.188,0.992
469,0.082,-0.188,0.941
470,0.211,-0.297,0.977
471,0.152,-0.148,0.949
472,-0.172,0.047,0.777
473,-0.035,-0.078,0.984
474,0.016,0.008,0.863
475,-0.230,-0.094,0.617
476,0.203,-0.164,1.277
477,0.086,-0.055,0.766
478,0.051,-0.242,0.996
479,0.254,-0.281,1.082
480,-0.246,0.105,0.945
481,0.113,-0.078,1.094
482,0.039,-0.266,0.688
483,-0.039,-0.328,1.012
484,0.117,-0.336,1.129
485,-0.027,0.148,0.824
486,0.027,-0.074,0.969
487,-0.086,-0.258,1.062
488,0.059,0.035,0.949
489,0.117,0.066,0.941
490,0.062,-0.207,0.926
491,0.051,-0.195,0.980
492,0.094,0.066,1.066
493,0.039,0.035,0.734
494,-0.234,0.027,0.945
495,-0.086,-0.270,1.211
496,0.094,-0.051,0.871
497,0.164,0.137,0.910
498,0.102,-0.086,1.066
499,0.031,0.047,0.898
500,0.215,-0.023,1.023
501,-0.043,-0.145,1.016
502,-0.133,-0.039,0.930
503,0.047,0.113,1.082
504,0.055,0.098,0.941
505,-0.066,-0.152,0.938
506,0.066,-0.297,1.078
507,-0.109,0.238,0.855
508,0.207,-0.047,1.117
509,0.008,-0.125,1.043
510,0.195,0.074,1.188
511,0.000,-0.145,0.859
512,0.031,0.125,0.816
513,0.059,-0.156,1.020
514,-0.215,0.086,0.789
515,0.172,-0.203,1.145
516,0.098,0.047,0.797
517,0.039,0.176,1.133
518,0.125,-0.180,1.031
519,-0.129,-0.086,0.691
520,0.078,-0.098,1.188
521,-0.137,0.152,0.797
522,-0.047,-0.070,0.918
523,0.141,-0.262,1.004
524,0.062,0.051,0.941
525,0.297,-0.121,0.832
526,0.027,-0.043,0.883
527,0.043,-0.223,1.027
528,-0.137,-0.441,0.863
529,0.223,0.316,1.039
530,-0.219,-0.102,0.789
531,-0.117,0.059,1.172
532,0.242,-0.387,0.949
533,-0.195,-0.055,0.891
534,0.242,-0.164,1.312
535,-0.031,-0.031,0.719
536,0.172,-0.219,1.137
537,-0.066,-0.516,0.910
538,-0.027,0.152,0.926
539,-0.020,0.090,0.957
540,-0.055,-0.082,0.867
541,0.152,-0.414,1.133
542,0.141,0.055,1.062
543,0.129,0.051,0.875
544,-0.141,0.000,0.902
545,0.070,-0.344,1.031
546,0.012,-0.113,0.734
547,0.008,0.234,0.918
548,0.020,0.016,0.926
549,-0.012,-0.047,1.016
550,0.094,-0.496,0.988
551,0.195,0.145,1.117
552,-0.070,0.227,0.973
553,-0.027,-0.145,0.867
554,0.184,-0.156,1.066
555,-0.109,0.004,0.855
556,-0.039,-0.043,0.938
557,0.012,-0.055,0.887
558,0.070,-0.023,1.168
559,0.145,0.047,1.082
560,-0.082,-0.047,0.645
561,0.215,0.082,1.129
562,0.035,-0.266,1.004
563,0.004,-0.066,0.918
564,0.094,-0.105,1.016
565,-0.230,0.402,0.914
566,0.055,-0.004,1.090
567,-0.070,-0.309,0.988
568,0.066,0.125,1.074
569,0.188,-0.121,0.930
570,0.082,0.152,0.945
571,0.148,-0.438,1.070
572,-0.219,0.203,0.828
573,0.141,0.125,0.977
574,-0.082,-0.055,0.836
575,0.086,-0.168,1.188
576,0.016,-0.520,0.973
577,0.078,0.258,0.836
578,0.301,0.012,1.184
579,-0.367,0.082,0.516
580,0.305,-0.266,1.211
581,-0.293,-0.328,0.777
582,0.148,0.234,1.180
583,0.051,-0.441,0.895
584,0.016,0.289,0.766
585,0.086,-0.574,1.164
586,-0.184,0.312,0.656
587,0.203,-0.125,1.176
588,-0.059,-0.109,0.715
589,0.293,-0.113,1.254
590,0.051,-0.551,0.953
591,0.164,0.395,0.914
592,-0.059,-0.184,0.918
593,-0.336,0.195,0.691
594,0.043,-0.305,1.348
595,-0.012,0.109,0.809
596,0.188,-0.176,1.082
597,0.359,-0.250,1.098
598,-0.066,0.066,0.812
599,-0.098,-0.148,0.914
600,0.012,-0.004,0.789
601,-0.238,0.078,1.223
602,0.227,-0.156,0.879
603,0.059,-0.066,0.887
604,0.223,-0.309,1.285
605,-0.008,0.113,0.906
606,-0.086,-0.023,0.812
607,-0.039,-0.070,1.043
608,-0.133,0.234,0.906
609,0.164,-0.191,1.000
610,0.141,-0.055,0.777
611,0.270,-0.363,1.238
612,-0.098,-0.035,0.938
613,-0.129,0.133,0.828
614,0.066,0.113,1.137
615,-0.273,0.023,0.875
616,0.293,-0.219,0.961
617,0.184,-0.211,1.078
618,-0.109,0.074,0.781
619,0.191,-0.043,1.121
620,-0.047,0.062,0.613
621,0.035,-0.039,1.102
622,0.152,0.051,1.109
623,-0.266,0.082,0.621
624,0.312,-0.465,1.297
625,-0.133,-0.094,0.867
626,-0.156,0.086,1.102
627,0.090,0.160,1.004
628,-0.082,0.293,0.891
629,0.160,-0.352,1.012
630,0.121,-0.395,0.992
631,0.258,-0.070,1.203
632,0.020,0.105,0.777
633,-0.020,-0.320,1.109
634,-0.172,-0.219,0.754
635,-0.129,0.395,1.082
636,0.016,-0.129,0.871
637,0.051,-0.160,0.812
638,0.312,-0.328,1.285
639,0.238,0.160,0.891
640,-0.125,-0.016,0.754
641,-0.051,-0.492,1.051
642,-0.168,0.195,0.844
643,0.145,0.086,0.883
644,0.109,-0.238,0.859
645,-0.082,-0.027,1.031
646,0.145,-0.355,1.082
647,0.062,-0.086,0.652
648,0.168,0.074,1.156
649,-0.145,0.230,0.992
650,-0.008,-0.105,0.809
651,0.027,-0.223,0.914
652,-0.102,-0.113,1.254
653,0.133,-0.031,1.004
654,-0.027,0.246,0.820
655,0.047,-0.137,1.215
656,-0.004,-0.059,0.812
657,0.141,-0.066,0.969
658,0.180,-0.152,1.043
659,-0.027,0.031,0.996
660,0.152,-0.238,1.059
661,-0.004,0.121,0.848
662,-0.172,0.012,1.070
663,-0.055,-0.172,0.953
664,0.004,0.129,0.770
665,0.102,-0.258,1.270
666,0.188,-0.102,0.949
667,0.055,0.125,0.715
668,0.094,-0.113,1.098
669,-0.117,-0.184,0.832
670,0.172,-0.113,0.906
671,-0.121,-0.090,0.891
672,-0.020,0.102,0.934
673,0.164,-0.191,0.941
674,0.008,-0.035,0.914
675,0.113,-0.047,1.039
676,-0.102,0.023,0.852
677,0.086,-0.176,0.961
678,-0.023,-0.070,1.223
679,-0.102,0.000,0.922
680,0.137,-0.109,0.777
681,0.105,0.125,1.207
682,-0.137,-0.254,0.957
683,0.223,-0.148,0.805
684,0.062,0.070,1.082
685,0.066,-0.121,1.184
686,0.117,-0.020,0.781
687,-0.098,-0.066,1.012
688,-0.012,-0.051,1.137
689,-0.047,-0.141,0.832
690,-0.070,-0.004,0.965
691,0.129,0.113,1.156
692,-0.066,-0.332,1.008
693,0.270,-0.074,0.820
694,0.078,-0.082,1.059
695,-0.059,-0.070,0.945
696,0.145,-0.152,0.836
697,-0.180,0.047,0.699
698,0.066,-0.219,1.445
699,0.004,0.004,0.684
700,0.156,0.133,0.871
701,-0.102,-0.266,1.164
702,0.020,-0.043,0.891
703,0.133,-0.105,0.801
704,0.004,0.191,0.836
705,0.020,-0.207,1.023
706,-0.008,0.020,0.836
707,0.105,-0.066,0.887
708,0.016,-0.184,0.965
709,0.148,-0.051,1.207
710,0.102,-0.055,0.691
711,-0.008,0.027,1.020
712,0.039,-0.117,1.203
713,-0.133,0.090,0.664
714,0.074,-0.164,1.078
715,-0.141,-0.199,1.098
716,0.129,0.078,1.129
717,0.129,-0.164,0.879
718,0.020,0.000,0.879
719,0.000,-0.238,1.176
720,-0.008,-0.043,0.777
721,0.137,0.047,0.965
722,-0.059,-0.094,1.043
723,0.109,-0.031,1.180
724,0.070,-0.395,0.879
725,-0.004,0.066,0.832
726,-0.055,0.039,1.016
727,-0.145,0.117,0.809
728,0.090,-0.031,0.867
729,0.012,-0.012,0.984
730,0.215,0.004,1.039
731,0.211,-0.172,0.895
732,-0.004,0.082,0.883
733,-0.066,-0.105,1.008
734,0.012,0.039,1.059
735,-0.145,0.133,0.969
736,0.031,0.043,1.000
737,0.039,-0.094,1.074
738,0.246,-0.219,1.113
739,0.062,0.020,0.910
740,-0.062,0.020,1.047
741,0.102,-0.086,1.004
742,-0.020,-0.020,0.762
743,0.012,-0.113,1.164
744,-0.082,0.027,0.938
745,-0.020,0.027,0.957
746,0.141,-0.336,1.039
747,0.031,-0.008,0.934
748,0.164,0.016,1.039
749,0.008,-0.004,0.777
750,0.098,-0.188,0.906
751,0.039,-0.355,1.070
752,0.004,0.066,0.809
753,0.000,-0.012,0.922
754,-0.113,0.098,0.965
755,-0.090,-0.133,1.039
756,0.086,-0.148,0.934
757,0.156,0.062,0.891
758,0.047,-0.004,0.992
759,0.180,-0.227,0.910
760,0.078,-0.141,0.738
761,-0.004,0.145,1.023
762,-0.242,-0.180,0.953
763,-0.098,-0.121,0.930
764,0.133,-0.062,1.137
765,0.012,0.043,1.039
766,0.156,0.086,0.945
767,0.066,-0.371,1.035
768,-0.094,-0.203,0.836
769,0.254,-0.043,1.207
770,-0.129,0.133,0.777
771,-0.039,0.004,0.988
772,-0.020,-0.492,1.098
773,0.016,-0.152,0.902
774,0.184,0.074,1.117
775,0.113,0.141,0.922
776,-0.023,-0.188,0.953
777,0.195,-0.234,1.035
778,0.035,0.137,1.117
779,0.098,-0.047,0.809
780,0.031,-0.223,0.926
781,-0.172,-0.121,1.004
782,0.074,0.289,0.891
783,-0.094,-0.059,0.672
784,-0.070,-0.172,1.141
785,0.137,-0.023,0.988
786,0.133,0.152,0.828
787,0.375,-0.117,0.980
788,-0.180,-0.016,0.766
789,0.078,-0.156,1.180
790,-0.082,-0.121,0.684
791,0.020,-0.051,0.926
792,-0.039,-0.117,1.336
793,-0.199,0.191,0.816
794,0.211,-0.258,0.996
795,-0.090,0.055,0.887
796,0.102,-0.094,1.305
797,0.203,0.043,0.742
798,0.039,0.012,1.043
799,0.055,-0.219,1.148
800,0.047,0.031,0.859
801,0.074,-0.297,1.027
802,-0.066,-0.066,0.871
803,-0.117,-0.035,1.215
804,0.039,0.023,0.859
805,0.121,0.203,0.785
806,0.199,-0.281,1.176
807,-0.031,-0.078,0.926
808,0.172,0.129,0.863
809,0.023,-0.211,1.016
810,-0.125,-0.043,0.879
811,0.008,-0.105,0.996
812,-0.227,0.191,0.922
813,0.047,-0.199,0.875
814,0.129,-0.078,1.105
815,0.035,-0.098,0.965
816,0.301,-0.238,0.984
817,0.176,0.020,1.035
818,-0.070,0.000,0.910
819,0.141,-0.238,1.020
820,-0.203,-0.117,0.738
821,-0.062,-0.004,1.176
822,-0.176,0.000,0.785
823,0.051,-0.051,1.027
824,0.211,-0.168,0.945
825,-0.070,0.020,0.910
826,0.391,-0.332,1.215
827,-0.039,0.035,0.570
828,0.195,-0.008,1.133
829,-0.137,-0.164,0.867
830,-0.035,0.207,0.820
831,0.090,-0.293,1.016
832,-0.188,0.016,0.977
833,0.254,-0.273,1.109
834,-0.059,0.207,0.680
835,-0.008,0.129,1.188
836,0.145,-0.293,0.918
837,-0.004,0.031,0.934
838,0.059,-0.172,1.020
839,-0.098,0.105,1.055
840,0.152,-0.117,1.016
841,-0.055,-0.023,0.809
842,0.031,0.016,1.121
843,0.102,-0.266,0.969
844,-0.027,0.180,0.629
845,0.129,-0.434,1.352
846,0.004,0.109,0.867
847,0.117,0.219,1.023
848,-0.039,-0.113,1.043
849,-0.145,-0.066,0.840
850,0.141,-0.324,1.180
851,0.039,0.109,0.945
852,0.094,0.070,0.863
853,0.133,-0.148,1.094
854,0.012,0.117,0.836
855,0.094,-0.297,0.957
856,-0.066,0.027,0.836
857,0.031,0.023,1.246
858,-0.215,0.148,0.660
859,0.160,-0.094,1.121
860,0.094,-0.016,0.879
861,-0.125,0.105,0.883
862,0.199,-0.277,1.145
863,-0.023,0.047,0.625
864,0.000,-0.098,1.293
865,0.129,-0.121,0.848
866,0.004,0.289,0.887
867,0.070,-0.625,1.031
868,-0.121,0.121,0.828
869,0.211,0.062,1.188
870,-0.188,-0.219,0.859
871,0.152,0.117,1.051
872,0.117,-0.102,1.141
873,-0.055,-0.133,0.961
874,0.215,-0.332,0.949
875,-0.160,0.090,1.039
876,-0.066,0.074,0.934
877,0.105,0.047,0.961
878,0.051,-0.102,1.086
879,0.016,-0.441,0.691
880,0.199,0.215,1.168
881,-0.004,-0.051,1.008
882,-0.055,-0.074,0.633
883,0.074,-0.031,0.992
884,-0.133,0.172,1.086
885,0.238,-0.074,0.785
886,-0.031,-0.258,0.973
887,0.012,-0.141,1.199
888,0.082,-0.074,0.730
889,0.105,0.242,1.016
890,-0.109,-0.246,1.000
891,0.000,-0.312,0.855
892,0.184,-0.012,1.012
893,-0.098,0.277,0.723
894,0.117,-0.266,1.289
895,-0.125,-0.031,0.812
896,0.078,0.047,1.066
897,0.152,-0.453,1.223
898,-0.102,0.141,0.754
899,0.199,-0.051,1.059
900,0.000,-0.270,0.941
901,0.113,0.094,0.902
902,-0.082,-0.129,0.961
903,-0.102,-0.082,0.934
904,0.133,-0.184,1.082
905,0.172,0.137,0.926
906,0.047,0.051,0.934
907,0.059,-0.289,0.977
908,-0.125,0.035,0.809
909,0.000,0.156,0.969
910,-0.027,-0.043,0.867
911,-0.008,-0.176,0.906
912,-0.051,-0.043,1.137
913,0.176,-0.055,0.902
914,0.109,-0.250,0.789
915,0.004,-0.031,1.082
916,-0.012,0.020,1.059
917,0.043,-0.043,0.711
918,0.078,-0.070,1.207
919,-0.133,-0.301,1.109
920,0.094,0.035,0.938
921,0.125,-0.035,0.863
922,-0.047,-0.109,0.992
923,-0.043,-0.324,1.047
924,0.121,0.098,1.039
925,0.180,0.059,0.730
926,0.008,-0.281,1.258
927,-0.086,-0.254,1.062
928,0.000,0.359,0.582
929,0.164,-0.027,1.148
930,-0.121,-0.164,1.098
931,0.133,-0.113,0.773
932,0.215,-0.234,0.957
933,0.043,0.188,0.828
934,0.035,0.059,0.977
