Sample,X,Y,Z
212,0.148,-0.121,1.102
213,-0.043,-0.027,0.836
214,0.074,-0.105,1.023
215,0.125,-0.016,0.926
216,0.164,-0.062,0.926
217,0.355,-0.066,1.113
218,0.230,0.031,0.926
219,0.160,-0.184,1.102
220,0.254,-0.086,1.016
221,0.246,0.027,0.844
222,0.191,-0.039,1.047
223,0.008,-0.164,0.941
224,-0.207,0.102,0.977
225,-0.012,-0.102,1.160
226,0.027,-0.023,0.844
227,0.094,-0.008,0.984
228,0.070,0.047,0.980
229,0.086,0.000,0.938
230,0.137,-0.039,0.961
231,0.242,-0.207,0.949
232,0.012,0.008,0.965
233,0.062,-0.164,1.016
234,0.098,0.082,0.887
235,0.094,-0.059,0.980
236,0.051,-0.039,0.961
237,0.020,0.117,0.949
238,0.129,0.047,1.039
239,0.219,-0.086,0.902
240,0.121,0.000,0.969
241,0.191,-0.055,1.074
242,0.145,-0.113,0.922
243,0.242,-0.109,0.992
244,0.336,-0.004,0.996
245,0.117,0.020,0.969
246,0.113,-0.035,1.012
247,0.043,-0.016,0.922
248,0.090,-0.078,1.070
249,0.078,0.090,0.996
250,0.078,-0.078,1.016
251,0.141,0.020,1.012
252,0.074,-0.113,0.887
253,0.047,-0.117,0.984
254,0.031,-0.105,1.027
255,-0.082,-0.141,1.012
256,0.125,0.016,1.070
257,0.152,0.004,0.949
258,0.188,0.047,1.012
259,0.227,0.062,0.898
260,-0.023,-0.062,0.887
261,0.008,-0.145,1.105
262,0.016,-0.066,0.867
263,0.074,0.074,1.000
264,0.172,-0.020,0.922
265,0.094,0.012,0.789
266,0.219,0.176,1.000
267,0.176,-0.012,0.855
268,0.090,-0.195,1.008
269,0.082,-0.035,0.992
270,0.207,-0.059,1.027
271,0.199,0.145,0.953
272,0.309,-0.180,0.938
273,0.184,-0.055,0.973
274,0.105,-0.137,1.141
275,0.074,-0.051,1.051
276,0.164,-0.027,1.055
277,0.133,-0.109,1.086
278,0.055,-0.043,0.977
279,0.027,0.055,0.992
280,0.055,-0.094,1.109
281,0.055,-0.062,0.961
282,0.074,-0.102,0.949
283,-0.020,0.043,1.000
284,0.031,-0.066,0.891
285,0.074,-0.047,0.871
286,0.098,-0.082,1.004
287,0.090,0.023,0.973
288,0.105,0.137,0.922
289,0.207,-0.016,0.918
290,0.074,-0.113,0.824
291,-0.074,-0.043,0.930
292,0.082,0.094,0.996
293,0.172,0.043,0.922
294,0.230,-0.094,0.992
295,0.227,-0.098,0.930
296,0.043,0.090,0.984
297,0.152,-0.082,1.043
298,0.227,-0.004,0.855
299,0.117,-0.199,1.051
300,-0.012,-0.109,1.031
301,0.066,-0.023,0.930
302,-0.035,-0.078,1.109
303,0.168,-0.078,1.109
304,0.098,0.129,0.852
305,0.051,-0.039,1.156
306,0.090,-0.145,1.051
307,0.109,-0.070,0.828
308,0.223,-0.059,1.188
309,0.277,-0.102,0.934
310,0.059,-0.027,0.875
311,0.090,-0.121,1.039
312,0.039,-0.008,0.879
313,0.094,-0.094,1.020
314,0.000,0.086,0.906
315,-0.016,0.129,0.992
316,0.125,0.047,1.004
317,0.156,0.047,0.738
318,0.223,-0.117,1.023
319,0.246,-0.059,0.945
320,0.051,0.055,0.828
321,0.191,-0.195,1.137
322,0.164,-0.027,0.848
323,0.117,-0.094,0.926
324,0.148,-0.074,1.137
325,-0.035,0.195,0.965
326,0.031,-0.125,1.094
327,0.012,0.074,0.961
328,0.129,-0.160,1.090
329,0.152,-0.027,0.918
330,0.133,-0.004,0.984
331,0.137,-0.160,1.031
332,0.148,-0.145,0.922
333,0.277,-0.105,0.922
334,0.109,-0.020,1.047
335,-0.074,-0.168,1.000
336,-0.027,0.168,0.992
337,0.117,0.055,1.008
338,0.055,-0.109,0.988
339,-0.023,0.117,0.875
340,0.215,-0.004,0.934
341,0.176,0.008,0.914
342,0.219,-0.281,1.020
343,0.109,0.008,0.832
344,0.168,-0.168,1.129
345,0.055,-0.059,0.879
346,0.195,-0.039,1.035
347,0.188,0.289,0.910
348,0.066,-0.121,1.109
