RepRapFirmware height map file v2 generated at 2021-10-23 19:18
xmin,xmax,ymin,ymax,radius,xspacing,yspacing,xnum,ynum
15.00,200.00,0.00,190.00,-1.00,92.49,94.99,3,3
  0.013,  0.043, -0.275
 -0.033, -0.020, -0.342
 -0.105,  0.085, -0.268
