Sample,X,Y,Z
161,0.031,-0.043,0.965
162,0.082,-0.020,0.863
163,0.160,-0.043,0.918
164,0.125,0.027,0.855
165,0.160,-0.043,1.008
166,0.215,-0.066,0.953
167,0.145,-0.098,0.938
168,0.156,-0.207,0.996
169,0.031,0.055,0.883
170,0.062,-0.004,1.055
171,0.102,0.141,0.949
172,0.035,0.043,0.926
173,0.004,-0.051,0.988
174,-0.027,-0.051,0.875
175,0.125,-0.062,0.992
176,0.219,-0.066,0.945
177,0.098,-0.105,1.012
178,0.066,-0.129,1.082
179,0.051,0.059,0.984
180,0.195,0.023,1.027
181,0.172,-0.047,0.926
182,0.062,-0.023,0.961
183,0.199,-0.008,1.055
184,0.262,-0.027,0.906
185,0.316,-0.168,1.020
186,0.203,-0.188,0.992
187,0.098,-0.020,0.988
188,0.152,-0.031,1.043
189,0.059,-0.027,0.926
190,0.027,-0.016,1.078
191,-0.023,0.020,0.992
192,-0.082,0.043,0.953
193,0.023,-0.133,1.043
194,-0.051,-0.141,0.867
195,-0.047,-0.043,1.000
196,0.016,0.016,0.914
197,0.156,0.070,0.887
198,0.273,0.055,0.965
199,0.160,-0.062,0.844
200,0.152,-0.121,1.035
201,0.312,-0.113,0.969
202,0.195,-0.027,0.930
203,0.277,-0.191,1.113
204,0.246,0.027,0.793
205,0.137,0.125,0.992
206,0.082,-0.145,1.086
207,-0.012,-0.102,0.820
208,-0.027,0.004,1.121
209,-0.031,-0.016,1.105
210,0.027,0.012,0.922
211,0.164,0.039,0.914
212,0.191,-0.148,1.027
213,0.266,-0.094,1.008
214,0.113,0.008,0.918
215,0.164,-0.180,1.137
216,0.055,-0.230,0.879
217,-0.043,0.023,0.852
218,-0.043,0.098,1.086
219,-0.066,-0.035,0.941
220,-0.027,0.066,0.973
221,0.145,0.184,1.020
222,0.176,0.008,0.926
223,0.215,-0.074,0.926
224,0.352,-0.109,0.898
225,0.223,-0.047,1.016
226,0.301,-0.301,1.082
227,0.109,0.059,0.793
228,0.238,-0.051,1.223
229,0.145,-0.086,0.887
230,-0.109,0.074,0.918
231,0.051,-0.066,1.211
232,-0.109,0.125,0.785
233,0.148,-0.094,1.113
234,0.215,0.098,0.887
235,0.109,-0.230,0.973
236,0.094,-0.156,0.992
237,-0.043,-0.066,0.859
238,0.156,-0.199,1.152
239,0.168,0.051,0.863
240,0.180,0.004,0.941
241,0.148,-0.043,1.121
242,0.090,-0.012,0.918
243,0.137,0.066,0.930
244,0.031,-0.047,1.004
245,-0.152,-0.125,0.883
246,0.008,0.031,0.938
247,0.145,0.090,0.926
248,0.203,-0.031,0.973
249,0.195,-0.195,0.980
250,0.121,0.098,0.957
251,0.309,-0.188,1.105
252,0.266,-0.066,0.840
253,0.195,-0.180,1.031
254,0.055,0.047,1.059
255,0.055,0.008,0.980
256,0.074,0.109,0.961
257,0.168,0.004,1.023
258,0.074,-0.129,0.961
259,0.098,-0.047,0.918
260,0.219,-0.047,1.023
261,0.141,-0.121,0.941
262,0.094,-0.137,1.008
263,-0.004,-0.012,0.969
264,0.031,0.098,1.031
265,-0.012,-0.070,0.953
266,0.043,-0.027,0.965
267,0.070,0.070,1.004
268,-0.031,-0.117,1.035
269,-0.020,-0.090,0.957
270,0.020,-0.047,0.949
271,0.090,-0.051,1.051
272,0.172,0.035,0.895
273,0.203,0.160,0.980
274,0.270,-0.070,1.023
275,0.219,-0.137,0.840
276,0.125,-0.105,0.949
277,0.164,-0.102,1.074
278,0.137,-0.059,0.918
279,0.289,-0.008,0.945
280,0.324,0.090,0.977
281,0.148,0.059,0.883
282,0.062,-0.039,0.977
283,-0.039,-0.098,0.988
284,0.164,-0.164,1.016
285,0.117,0.020,0.965
286,0.199,-0.094,1.086
287,0.199,0.004,0.980
288,0.074,-0.105,0.941
289,-0.047,-0.207,1.059
290,-0.109,0.016,0.984
291,-0.145,-0.137,1.008
292,0.031,0.105,0.969
293,0.160,0.031,0.945
294,0.070,0.016,0.930
295,0.098,-0.051,0.984
296,0.086,-0.086,0.930
297,0.230,-0.113,1.000
298,0.242,-0.023,0.914
299,0.203,-0.012,0.938
300,0.285,-0.039,0.969
301,0.137,-0.023,0.879
302,0.105,-0.117,1.145
303,0.094,0.059,0.945
304,0.105,0.031,0.930
305,0.203,-0.035,1.086
306,0.086,-0.082,0.867
307,0.078,0.051,0.980
308,0.129,-0.012,1.094
309,0.160,-0.180,1.016
310,0.117,-0.062,0.938
311,0.016,-0.145,1.043
312,0.113,-0.062,0.949
313,0.078,0.102,0.891
314,0.188,-0.141,1.094
315,0.070,-0.035,0.930
316,-0.090,-0.066,0.969
317,0.027,-0.023,1.023
318,-0.031,0.051,0.852
319,0.016,-0.047,0.961
320,0.094,0.016,0.930
321,0.051,-0.031,1.031
322,0.207,-0.016,1.016
323,0.293,-0.102,0.840
324,0.211,-0.152,1.039
325,0.172,-0.156,1.012
326,0.078,0.023,0.867
327,0.027,0.043,1.109
328,0.215,-0.098,0.988
329,0.105,0.270,0.809
330,0.238,-0.188,1.191
331,0.195,0.035,0.875
332,0.070,-0.152,0.988
333,0.203,-0.219,1.109
334,0.031,-0.047,0.852
335,0.086,-0.027,1.031
336,0.184,0.082,0.957
337,-0.031,-0.027,0.898
338,-0.008,-0.047,1.078
339,-0.141,0.113,0.914
340,0.023,-0.102,1.023
341,0.156,-0.141,0.992
342,0.023,0.047,0.859
343,0.301,-0.059,1.133
344,0.105,0.031,0.820
345,0.117,-0.199,0.977
346,0.293,-0.176,1.094
347,-0.160,0.004,0.809
348,0.188,-0.195,1.234
349,0.168,0.199,0.859
350,0.262,-0.020,0.891
351,0.316,-0.078,1.098
352,-0.039,0.012,0.875
353,0.059,-0.062,1.074
354,0.016,-0.020,0.902
355,0.293,-0.215,0.879
356,0.184,0.152,0.914
357,0.117,-0.105,1.020
358,0.156,0.031,1.000
359,0.180,-0.082,1.008
360,0.215,-0.105,0.973
361,-0.094,-0.008,0.902
362,0.043,-0.164,0.992
363,-0.242,0.137,0.871
364,0.203,-0.223,1.133
365,0.141,0.176,0.789
366,0.039,-0.090,1.180
367,0.145,-0.113,1.023
368,0.074,-0.039,0.883
369,0.238,-0.191,1.055
370,0.098,-0.047,1.000
371,-0.125,-0.137,1.031
372,0.059,0.113,0.977
373,0.270,0.012,1.051
374,0.312,0.031,0.875
375,0.039,-0.051,0.965
376,-0.141,-0.078,0.945
377,0.062,-0.145,0.988
378,0.070,-0.102,0.832
379,0.305,0.281,0.973
380,0.234,-0.098,0.969
381,0.281,-0.062,0.805
382,0.480,0.031,0.988
383,0.453,-0.055,0.863
384,0.086,-0.207,0.988
385,-0.082,-0.355,1.230
386,0.102,0.082,0.945
387,-0.172,-0.023,1.039
388,-0.070,-0.094,1.164
389,-0.180,0.316,0.852
390,-0.082,0.020,1.059
391,0.203,0.078,0.949
392,0.129,-0.246,0.828
393,-0.117,-0.215,1.066
394,0.137,-0.121,1.164
395,0.281,0.004,0.777
396,0.266,-0.152,0.863
397,0.305,-0.066,0.988
398,0.242,0.090,0.973
399,0.145,0.133,0.961
400,0.070,-0.285,1.027
401,0.066,-0.133,1.027
402,0.164,0.137,1.047
403,0.027,0.176,0.840
404,0.023,-0.227,0.945
405,0.188,0.051,0.910
406,0.219,0.152,0.938
407,0.148,-0.125,1.137
408,0.039,-0.219,0.922
409,0.316,-0.094,0.918
410,0.355,-0.078,1.117
411,0.047,-0.148,0.988
412,-0.152,0.168,0.949
413,0.031,-0.043,1.098
414,0.004,0.105,0.824
415,0.090,-0.004,0.875
416,-0.094,0.020,0.988
417,-0.047,-0.145,1.039
418,0.195,-0.188,0.855
419,0.219,-0.160,0.988
420,0.270,-0.016,1.191
421,0.133,0.133,0.871
422,0.160,-0.023,0.922
423,0.117,-0.348,1.066
424,-0.039,0.219,0.996
425,0.203,0.090,0.953
426,0.043,-0.031,0.852
427,0.148,-0.363,1.012
428,0.117,0.125,0.902
429,0.043,0.090,1.000
430,0.000,-0.219,1.137
431,0.012,-0.078,0.941
432,0.289,0.102,1.055
433,0.312,0.062,1.020
434,0.117,-0.324,0.938
435,0.102,-0.137,0.941
436,0.086,-0.094,1.055
437,0.035,-0.043,0.988
438,-0.129,0.000,0.898
439,-0.172,-0.035,0.941
440,-0.090,0.176,0.934
441,-0.188,-0.113,0.922
442,-0.086,0.031,0.957
443,-0.004,0.062,1.055
444,0.145,0.027,1.055
445,0.090,-0.121,0.863
446,0.281,-0.113,0.887
447,0.277,0.074,0.984
448,0.098,-0.234,0.863
449,0.074,-0.031,0.957
450,0.078,-0.066,0.949
451,0.086,0.043,0.949
452,-0.035,-0.047,1.023
453,-0.062,-0.109,1.027
454,0.043,0.109,1.160
455,-0.070,0.016,1.086
456,0.062,-0.160,1.090
457,0.059,-0.066,1.004
458,0.047,-0.113,0.930
459,0.062,-0.051,1.004
460,0.090,-0.098,0.910
461,0.160,0.031,0.918
462,0.016,-0.184,0.992
463,-0.012,-0.062,0.930
464,-0.145,0.156,0.883
465,-0.172,-0.117,1.059
466,-0.219,0.070,0.906
467,-0.246,0.102,1.023
468,-0.078,0.117,0.977
469,-0.105,-0.113,0.930
470,0.055,-0.141,0.961
471,0.148,0.051,0.871
472,0.156,-0.152,0.973
473,0.203,-0.121,1.027
474,0.133,-0.145,0.953
475,0.102,0.004,1.051
476,0.164,-0.031,1.066
477,0.031,0.008,0.941
478,0.059,0.105,1.031
479,-0.117,-0.281,1.008
480,-0.152,0.043,0.980
481,0.008,0.004,1.023
482,0.027,-0.039,0.836
483,0.090,-0.027,0.977
484,0.121,-0.102,0.961
485,0.117,0.145,0.867
486,0.125,-0.258,1.082
487,-0.047,-0.043,0.914
488,-0.012,-0.156,1.012
489,-0.184,0.016,0.957
490,-0.270,-0.035,0.988
491,-0.172,-0.145,1.066
492,-0.234,0.316,0.840
493,-0.051,-0.031,1.027
494,0.070,0.062,0.930
495,-0.039,0.008,0.875
496,0.125,-0.238,1.031
497,0.156,-0.156,0.949
498,0.211,-0.059,0.988
499,0.047,-0.125,1.070
500,0.012,-0.141,1.023
501,0.059,0.121,0.949
502,0.078,0.059,1.047
503,-0.055,-0.027,0.977
504,0.012,0.102,0.949
505,0.168,0.086,0.988
506,0.039,-0.273,0.980
507,-0.102,-0.188,0.949
508,-0.082,0.105,1.008
509,0.195,0.008,0.945
510,0.102,-0.168,0.871
511,0.086,0.016,1.016
512,0.039,0.016,0.984
513,-0.168,-0.184,1.078
514,-0.094,-0.176,1.031
515,-0.227,0.078,0.848
516,-0.234,-0.031,1.051
517,-0.145,-0.004,0.871
518,0.004,0.266,0.801
519,0.176,-0.020,1.133
520,0.031,-0.152,0.945
521,-0.020,-0.102,0.953
522,0.156,-0.129,1.062
523,0.168,-0.242,0.914
524,0.062,0.004,0.879
525,0.176,-0.023,1.039
526,0.109,0.258,0.914
527,0.055,-0.203,0.992
528,-0.113,-0.051,1.008
529,-0.184,0.035,0.949
530,-0.023,-0.188,1.016
531,-0.020,0.023,0.949
532,0.082,-0.070,1.090
533,0.109,0.133,1.035
534,0.020,-0.145,1.016
535,0.051,-0.133,1.023
536,0.094,0.078,0.934
537,0.059,-0.254,0.848
538,-0.047,-0.062,0.953
539,-0.012,0.020,1.039
540,-0.109,0.117,0.902
541,-0.070,-0.242,1.008
542,-0.078,0.152,0.973
543,-0.055,0.059,0.922
544,-0.184,0.090,0.891
545,-0.105,-0.215,0.973
546,0.078,-0.098,0.926
547,0.039,0.016,0.914
548,0.121,-0.219,1.086
549,0.117,-0.012,0.945
550,0.258,0.113,0.992
551,0.109,-0.184,1.027
552,-0.043,-0.094,1.012
553,0.043,0.062,1.039
554,0.055,-0.105,1.062
555,-0.004,-0.086,1.039
556,-0.094,0.027,0.812
557,0.004,-0.008,0.938
558,0.047,-0.043,0.934
559,0.188,0.020,0.777
560,0.199,0.094,1.035
561,-0.031,-0.156,1.082
562,0.074,-0.309,0.961
563,-0.055,0.074,0.961
564,-0.035,-0.172,1.141
565,-0.332,-0.098,0.922
566,-0.254,0.027,0.965
567,-0.055,0.145,1.047
568,-0.133,-0.031,0.992
569,-0.027,-0.066,0.945
570,-0.012,0.180,0.949
571,0.129,-0.285,1.090
572,0.074,0.008,0.848
573,0.145,-0.113,0.984
574,0.340,0.027,0.898
575,0.090,-0.133,0.973
576,0.023,-0.082,0.887
577,-0.086,0.051,0.887
578,0.023,-0.156,0.949
579,0.066,0.324,0.742
580,0.055,-0.016,0.980
581,0.230,0.078,1.043
582,-0.039,-0.105,1.066
583,-0.172,-0.152,1.098
584,-0.129,-0.168,1.062
585,-0.102,-0.246,0.902
586,0.199,0.141,0.930
587,0.238,-0.270,1.031
588,0.094,0.039,1.066
589,0.016,-0.016,1.207
590,0.020,0.020,0.992
591,0.090,-0.082,0.898
592,-0.246,-0.250,0.914
593,-0.289,0.074,0.855
594,-0.230,0.086,0.996
595,-0.105,-0.055,0.875
596,-0.047,-0.055,1.047
597,0.133,0.180,0.895
598,0.191,0.027,0.934
599,0.164,-0.266,0.988
600,0.250,0.070,0.770
601,0.191,-0.035,1.020
602,-0.059,-0.113,1.055
603,-0.172,-0.066,0.922
604,0.004,0.039,1.113
605,-0.016,-0.012,0.992
606,-0.039,-0.055,1.000
607,0.031,0.051,0.992
608,0.141,0.027,1.020
609,0.082,-0.262,1.094
610,-0.184,-0.176,0.996
611,-0.199,0.035,1.051
612,-0.086,0.062,0.914
613,0.020,-0.043,0.895
614,0.074,-0.074,0.969
615,-0.082,0.160,0.863
616,-0.137,-0.219,1.227
617,-0.090,-0.090,0.883
618,-0.039,-0.047,0.836
619,-0.047,-0.082,1.074
620,0.035,0.125,0.863
621,-0.047,0.098,0.895
622,0.160,-0.082,1.211
623,0.195,-0.043,0.891
624,0.094,-0.098,0.984
625,0.133,-0.203,1.113
626,0.059,-0.246,0.891
627,0.168,-0.191,0.996
628,0.035,0.051,1.039
629,0.043,0.102,0.977
630,-0.121,0.070,0.898
631,-0.262,-0.016,1.004
632,-0.105,0.047,0.918
633,-0.258,0.008,0.832
634,-0.094,-0.066,1.012
635,0.059,0.031,0.938
636,0.035,-0.168,0.969
637,0.082,-0.082,0.988
638,-0.016,-0.117,0.926
639,-0.121,0.000,1.000
640,-0.031,-0.094,0.957
641,-0.137,-0.098,0.941
642,-0.211,-0.059,1.207
643,-0.188,-0.012,1.066
644,-0.098,0.133,0.949
645,0.133,-0.062,1.039
646,0.055,0.023,0.867
647,-0.090,-0.117,1.012
648,-0.141,-0.105,1.047
649,-0.039,-0.047,0.930
650,0.156,-0.047,0.926
651,0.012,-0.078,0.828
652,0.090,-0.074,0.984
653,0.094,0.164,0.930
654,-0.121,-0.055,1.027
655,-0.039,-0.145,1.043
656,-0.219,0.125,0.895
657,-0.148,-0.020,1.000
658,-0.113,0.023,0.938
659,0.055,-0.176,0.961
660,-0.098,0.020,1.031
661,-0.262,-0.301,1.078
662,-0.234,-0.039,1.031
663,-0.105,0.020,1.039
664,-0.039,-0.184,0.938
665,-0.145,0.031,0.973
666,-0.094,0.156,1.035
667,-0.152,0.176,0.941
668,-0.117,-0.355,0.953
669,-0.207,-0.094,0.820
670,-0.199,-0.062,1.027
671,0.000,0.105,0.832
672,-0.031,0.008,0.902
673,0.129,-0.078,0.980
674,0.125,0.156,0.848
675,0.035,-0.090,1.109
676,-0.008,-0.016,1.000
677,0.031,-0.234,0.973
678,-0.117,-0.043,1.062
679,-0.176,-0.133,1.004
680,-0.215,0.023,0.922
681,-0.121,-0.031,1.047
682,-0.062,0.207,0.984
683,-0.082,0.004,0.949
684,-0.266,-0.207,0.984
685,-0.141,-0.012,1.031
686,-0.059,0.004,0.926
687,-0.066,-0.227,0.949
688,-0.141,-0.012,0.887
689,-0.066,0.023,0.926
690,-0.078,0.055,0.945
691,-0.215,-0.211,1.051
692,-0.234,0.016,0.957
693,-0.152,0.105,1.035
694,0.012,0.000,1.016
695,0.008,-0.062,0.883
696,-0.121,-0.090,1.023
697,-0.023,0.105,1.047
698,0.039,-0.176,0.938
699,0.070,-0.125,0.965
700,-0.078,-0.180,1.004
701,0.102,-0.078,1.047
702,-0.156,0.051,0.914
703,-0.070,-0.148,1.039
704,-0.129,0.102,0.961
705,-0.160,-0.031,1.012
706,-0.227,0.199,0.906
707,-0.281,-0.258,1.043
708,-0.203,0.109,0.859
709,-0.051,-0.020,0.852
710,0.012,-0.238,0.859
711,-0.176,-0.027,1.035
712,-0.316,-0.082,0.992
713,-0.227,0.023,0.945
714,0.023,-0.137,1.031
715,0.020,0.168,0.961
716,-0.074,0.180,0.977
717,-0.066,-0.062,1.074
718,0.090,-0.105,0.980
719,0.094,-0.172,0.910
720,-0.109,-0.215,0.953
721,-0.137,-0.145,0.957
722,-0.016,0.070,0.969
723,0.027,0.102,0.930
724,0.047,-0.020,1.008
725,-0.145,-0.090,1.082
726,-0.328,0.082,1.047
727,-0.223,-0.102,1.070
728,-0.250,-0.156,0.895
729,-0.215,-0.125,0.914
730,-0.191,0.098,0.922
731,0.105,0.145,0.980
732,0.109,0.090,0.922
733,-0.020,-0.328,0.945
734,-0.098,-0.199,1.012
735,-0.137,0.078,0.922
736,-0.016,-0.117,0.984
737,-0.168,-0.082,0.918
738,-0.172,-0.055,1.016
739,-0.211,0.191,1.008
740,-0.254,0.125,0.953
741,-0.102,-0.105,1.012
742,-0.160,-0.059,0.828
743,-0.184,-0.262,0.973
744,-0.105,-0.059,1.051
745,0.004,0.047,0.977
746,0.000,-0.055,1.008
747,-0.027,-0.066,1.000
748,-0.145,0.035,0.918
749,-0.168,0.102,0.926
750,-0.086,-0.160,0.988
751,-0.043,-0.059,0.949
752,0.055,0.070,0.949
753,0.227,-0.008,0.953
754,0.180,-0.043,0.934
755,0.133,0.000,0.926
756,0.016,-0.180,1.027
757,-0.270,-0.145,1.051
758,-0.254,-0.121,1.027
759,-0.297,-0.012,0.953
760,-0.230,0.027,1.055
761,-0.211,0.008,0.973
762,-0.289,0.113,0.965
763,-0.160,-0.082,1.082
764,-0.195,0.062,0.938
765,-0.094,-0.062,0.996
766,-0.125,-0.262,0.953
767,-0.168,-0.117,0.875
768,0.051,-0.059,1.078
769,0.000,0.016,0.969
770,-0.043,0.012,0.992
771,0.020,-0.176,1.008
772,-0.086,0.152,0.758
773,-0.055,-0.023,1.086
774,0.043,0.004,0.910
775,-0.109,0.207,0.719
776,0.039,-0.324,1.105
777,-0.008,0.090,0.820
778,-0.078,-0.012,0.980
779,0.031,-0.223,1.070
780,-0.090,-0.043,0.926
781,-0.133,-0.148,1.090
782,-0.129,0.043,0.996
783,-0.223,-0.098,1.082
784,-0.168,0.012,1.055
785,-0.250,0.164,0.887
786,-0.301,-0.129,0.973
787,-0.305,-0.105,0.910
788,-0.285,-0.145,0.980
789,-0.047,0.047,1.039
790,-0.027,-0.020,0.961
791,0.035,-0.113,0.961
792,0.238,-0.047,0.883
793,0.070,-0.090,1.023
794,-0.027,-0.086,1.082
795,-0.090,-0.012,0.941
796,-0.125,-0.066,0.969
797,-0.008,0.066,0.906
798,0.012,-0.020,0.910
799,-0.125,0.098,0.941
800,-0.156,-0.121,1.047
801,-0.133,-0.027,0.988
802,-0.066,-0.023,0.902
803,-0.062,-0.117,1.008
804,0.008,0.035,1.012
805,-0.066,0.035,0.965
806,-0.195,-0.207,1.043
807,-0.148,0.004,0.980
808,-0.148,-0.055,0.949
809,-0.156,-0.066,0.922
810,-0.176,0.031,0.938
811,-0.133,-0.031,0.977
812,-0.148,0.098,0.836
813,-0.172,-0.238,1.039
814,-0.117,-0.008,1.004
815,-0.160,0.051,0.895
816,-0.102,-0.238,1.082
817,0.000,0.051,0.977
818,0.043,0.020,0.969
819,0.023,-0.039,1.102
820,-0.117,-0.141,1.055
821,-0.027,-0.051,1.000
822,0.039,0.137,0.910
823,-0.027,-0.277,1.020
824,-0.074,0.105,0.941
825,-0.141,0.000,0.957
826,-0.137,-0.027,1.000
827,-0.188,-0.125,0.906
828,-0.160,0.008,0.949
829,-0.105,0.039,0.957
830,-0.117,-0.035,0.961
831,-0.098,-0.020,0.953
832,-0.004,-0.066,0.969
833,-0.031,0.023,0.957
834,-0.051,-0.047,0.965
835,-0.293,-0.195,0.922
836,-0.340,-0.094,1.004
837,-0.223,-0.035,0.930
838,-0.141,0.137,0.961
839,-0.062,0.051,1.066
840,-0.074,-0.031,0.992
841,-0.055,0.109,0.973
842,0.023,-0.375,1.105
843,-0.215,-0.113,1.008
844,-0.152,0.047,0.984
845,-0.039,-0.043,0.953
846,0.113,-0.020,0.949
847,0.148,-0.004,0.875
848,0.070,0.062,0.977
849,0.164,-0.145,1.090
850,-0.062,0.000,0.859
851,-0.117,-0.242,0.961
852,-0.254,-0.156,0.934
853,-0.242,0.062,0.988
854,-0.188,0.184,0.965
855,-0.188,0.020,0.973
856,-0.172,-0.051,0.984
857,-0.098,0.039,0.988
858,-0.008,-0.059,1.016
859,-0.102,-0.098,1.012
860,-0.055,-0.227,1.000
861,-0.125,0.000,0.895
862,-0.125,-0.023,1.012
863,-0.141,-0.004,0.922
864,-0.301,0.074,0.934
865,-0.207,-0.160,1.074
866,-0.180,0.027,0.867
867,0.020,0.082,1.008
868,0.160,-0.102,1.008
869,-0.004,-0.062,0.918
870,0.059,-0.129,1.039
871,-0.086,-0.059,0.961
872,-0.133,-0.070,1.012
873,-0.094,-0.141,0.984
874,-0.219,-0.008,0.957
875,-0.121,0.020,1.113
876,-0.012,0.039,0.973
877,-0.008,0.117,0.926
878,0.090,-0.184,1.086
879,-0.105,-0.008,0.879
880,-0.184,-0.070,0.988
881,-0.125,-0.148,0.965
882,-0.250,-0.027,0.844
883,-0.270,-0.129,0.996
884,-0.266,0.016,0.934
885,-0.254,0.109,0.941
886,-0.086,0.000,0.969
887,-0.008,0.008,0.887
888,-0.012,-0.043,0.914
889,-0.047,0.000,1.016
890,-0.027,-0.113,1.016
891,0.012,-0.008,0.934
892,0.020,-0.168,0.977
893,0.020,-0.164,0.934
894,0.066,0.012,0.953
895,-0.070,-0.129,1.070
896,-0.121,-0.156,1.090
897,-0.168,0.078,1.082
898,-0.223,0.031,0.996
899,-0.223,0.043,0.957
900,-0.223,-0.023,1.023
901,-0.109,0.129,0.871
902,0.059,-0.027,0.980
903,-0.008,-0.234,0.996
904,0.086,-0.152,0.922
905,0.109,-0.094,0.922
906,-0.008,-0.109,0.984
907,-0.086,-0.121,0.953
908,-0.191,0.137,0.895
909,-0.199,0.105,1.020
910,-0.379,-0.047,0.996
911,-0.539,0.078,0.945
912,-0.387,-0.020,1.109
913,-0.301,0.102,0.918
914,-0.109,0.008,0.914
915,0.039,-0.164,0.965
916,0.133,0.043,0.938
917,0.293,-0.062,1.008
918,0.285,-0.191,0.969
919,0.180,-0.133,0.980
920,0.094,-0.164,1.000
921,-0.109,-0.039,0.961
922,-0.137,-0.109,1.031
923,-0.184,0.055,0.953
924,-0.246,0.090,0.996
925,-0.227,-0.027,1.012
