Sample,X,Y,Z
405,-0.035,-0.270,0.957
406,-0.020,-0.090,1.016
407,0.043,0.125,1.148
408,0.043,-0.051,1.016
409,0.020,-0.465,0.922
410,0.000,-0.230,0.945
411,0.043,-0.051,0.918
412,0.031,-0.027,0.914
413,0.027,-0.168,0.926
414,0.020,-0.074,0.984
415,0.004,0.039,1.113
416,-0.066,-0.055,0.957
417,-0.027,-0.301,0.996
418,0.008,-0.262,1.012
419,0.055,-0.066,0.914
420,0.027,-0.031,0.992
421,0.023,-0.199,0.895
422,0.012,-0.234,0.883
423,-0.008,-0.172,0.992
424,-0.066,-0.105,0.926
425,-0.016,-0.078,0.941
426,0.043,0.008,0.984
427,0.027,-0.129,0.992
428,-0.070,-0.156,0.984
429,-0.051,-0.105,1.020
430,0.047,-0.164,1.012
431,0.023,-0.211,0.902
432,-0.004,-0.078,1.008
433,0.031,-0.109,1.051
434,0.074,-0.262,0.977
435,0.070,-0.207,1.027
436,0.051,-0.020,1.109
437,-0.023,-0.074,0.957
438,-0.141,-0.156,0.848
439,-0.047,-0.152,0.988
440,0.016,-0.090,0.930
441,0.047,-0.188,0.859
442,0.105,-0.102,1.000
443,0.070,-0.023,0.953
444,-0.043,0.000,0.816
445,-0.047,-0.184,0.887
446,-0.016,-0.266,0.918
447,-0.031,0.039,1.039
448,0.043,0.148,1.125
449,0.062,-0.027,1.078
450,0.004,-0.082,1.020
451,-0.055,-0.051,0.949
452,-0.062,-0.160,0.953
453,-0.039,-0.191,1.023
454,0.055,-0.020,1.082
455,0.168,0.027,1.035
456,0.062,-0.008,0.930
457,-0.012,-0.223,0.863
458,-0.047,-0.039,0.797
459,-0.031,-0.039,0.902
460,0.078,-0.180,0.988
461,-0.059,0.078,0.984
462,0.031,-0.055,1.098
463,0.020,0.074,0.957
464,-0.023,-0.129,0.973
465,-0.062,-0.027,0.895
466,0.039,0.039,0.973
467,0.012,-0.078,1.094
468,-0.012,-0.004,1.074
469,0.027,0.004,1.035
470,0.020,0.004,0.969
471,0.020,-0.117,0.906
472,-0.008,-0.004,0.949
473,0.035,0.020,0.969
474,-0.023,-0.035,0.918
475,0.012,0.145,0.938
476,0.137,-0.023,0.926
477,0.035,-0.254,0.781
478,-0.031,-0.215,0.953
479,0.039,0.012,1.113
480,0.039,0.160,0.934
481,0.004,-0.078,0.941
482,-0.066,-0.125,1.031
483,-0.164,-0.082,1.020
484,-0.094,-0.086,1.133
485,0.031,-0.066,1.203
486,0.090,0.055,1.156
487,0.117,0.023,0.969
488,0.016,-0.203,0.879
489,0.035,-0.172,0.977
490,0.023,-0.074,0.941
491,-0.047,-0.031,0.941
492,-0.102,0.039,0.957
493,-0.004,0.102,0.906
494,0.059,-0.070,0.805
495,0.004,-0.141,0.820
496,0.023,-0.004,1.039
497,0.023,0.121,0.949
498,-0.008,0.059,0.883
499,-0.020,-0.230,0.934
500,0.000,-0.316,0.910
501,0.043,-0.035,0.941
502,0.117,0.102,1.109
503,0.082,0.066,1.094
504,-0.035,0.008,0.914
505,-0.113,-0.090,0.926
506,-0.094,-0.020,1.035
507,0.062,-0.004,1.008
508,0.062,-0.031,1.035
509,0.082,-0.023,1.105
510,0.016,0.090,0.953
511,-0.023,-0.074,0.891
512,-0.016,-0.172,0.887
513,0.020,-0.062,1.031
514,0.047,0.074,1.105
515,-0.008,0.180,1.082
516,0.031,-0.152,1.125
517,-0.055,-0.109,0.938
518,0.004,0.055,0.945
519,-0.023,0.016,0.973
520,-0.023,-0.023,0.840
521,0.098,-0.105,0.863
522,0.117,0.027,0.828
523,0.047,0.070,0.938
524,-0.035,-0.047,0.902
525,-0.066,-0.148,0.867
526,-0.008,-0.121,1.012
527,-0.016,0.320,0.969
528,0.016,0.230,1.000
529,-0.008,-0.074,0.977
530,-0.070,-0.191,0.953
531,0.027,-0.211,1.145
532,0.059,-0.105,1.078
533,0.051,-0.078,1.109
534,0.113,-0.059,1.164
535,0.078,0.027,0.965
536,-0.035,-0.098,0.996
537,-0.082,-0.246,1.047
538,-0.016,-0.082,1.000
539,0.043,-0.031,1.066
540,-0.004,-0.031,0.965
541,0.055,-0.078,0.871
542,0.027,-0.051,0.758
543,0.012,-0.156,0.770
544,-0.020,-0.031,0.844
545,0.016,0.094,0.855
546,0.004,-0.039,0.918
547,-0.078,0.016,0.914
548,-0.094,-0.066,1.008
549,-0.047,-0.043,1.020
550,0.043,0.000,1.051
551,0.086,0.016,1.176
552,0.074,0.188,1.043
553,0.008,0.051,0.965
554,-0.066,-0.172,1.020
555,-0.039,-0.188,0.902
556,0.027,-0.051,0.996
557,0.066,0.113,1.105
558,0.105,0.105,0.957
559,0.137,0.020,0.887
560,-0.012,-0.090,0.848
561,-0.043,-0.148,0.887
562,-0.043,-0.105,0.914
563,0.020,-0.133,1.020
564,0.082,0.027,1.090
565,0.031,0.047,1.008
566,0.004,-0.195,0.953
567,-0.043,-0.109,0.992
568,0.000,0.000,1.141
569,-0.070,0.027,1.059
570,-0.027,0.070,1.078
571,-0.012,-0.031,1.105
572,0.000,-0.109,0.930
573,-0.043,-0.039,0.875
574,-0.008,0.004,0.957
575,0.059,0.141,0.824
576,0.086,0.035,0.742
577,0.078,-0.086,0.797
578,0.035,0.020,0.801
579,0.000,-0.102,0.816
580,-0.043,-0.078,0.914
581,0.004,-0.047,1.051
582,-0.008,-0.039,0.945
583,0.035,0.027,0.957
584,0.031,-0.051,1.121
585,-0.008,-0.266,1.109
586,-0.059,-0.250,1.137
587,-0.012,-0.121,1.309
588,0.066,-0.094,1.227
589,0.121,-0.047,1.059
590,0.145,-0.051,1.023
591,0.070,-0.023,1.008
592,-0.023,-0.012,0.996
593,-0.074,-0.062,0.977
594,-0.148,-0.078,0.969
595,-0.090,0.020,0.934
596,-0.020,0.176,0.750
597,0.066,0.164,0.824
598,0.039,-0.117,0.828
599,0.027,-0.051,0.785
600,0.051,0.086,0.988
601,0.020,-0.098,0.949
602,-0.027,-0.309,0.793
603,0.000,-0.203,0.973
604,0.094,0.070,0.996
605,0.020,0.113,0.992
606,0.012,0.012,1.078
607,-0.012,-0.035,1.016
608,-0.082,-0.020,0.984
609,-0.078,0.086,0.938
