Sample,X,Y,Z
210,0.098,0.004,0.906
211,0.012,-0.105,0.980
212,0.031,-0.070,0.969
213,0.035,0.070,0.922
214,0.051,-0.156,1.055
215,0.082,-0.031,0.863
216,-0.012,-0.074,0.949
217,0.043,-0.074,0.957
218,0.051,-0.109,0.922
219,0.070,-0.086,1.051
220,-0.070,0.066,0.875
221,0.117,-0.027,0.980
222,-0.078,-0.188,0.961
223,0.102,0.020,0.961
224,0.031,-0.074,0.977
225,-0.039,0.039,0.871
226,0.129,-0.152,1.055
227,-0.062,-0.117,0.984
228,0.148,0.020,0.832
229,-0.078,0.004,1.012
230,0.164,-0.102,1.043
231,0.020,-0.121,0.852
232,0.012,-0.109,1.070
233,0.035,-0.031,0.938
234,-0.066,0.039,0.992
235,0.109,-0.152,0.977
236,-0.133,0.039,0.969
237,0.137,-0.055,0.957
238,-0.031,-0.113,1.004
239,0.055,-0.051,0.957
240,0.145,-0.133,0.953
241,-0.051,0.078,0.965
242,0.105,-0.082,0.926
243,0.023,-0.094,1.016
244,0.066,-0.152,0.973
245,-0.012,0.004,0.926
246,0.000,-0.055,1.016
247,0.031,-0.023,0.934
248,-0.105,-0.039,0.984
249,0.113,-0.039,0.914
250,-0.027,0.004,0.965
251,0.223,-0.176,1.059
252,-0.035,-0.098,0.867
253,0.117,0.035,1.020
254,0.047,-0.137,0.891
255,-0.094,-0.039,0.953
256,0.141,-0.156,0.992
257,-0.152,0.078,0.973
258,0.164,-0.086,0.934
259,0.008,-0.090,1.012
260,0.016,-0.055,0.984
261,0.012,-0.098,0.902
262,0.039,0.008,0.977
263,-0.020,-0.082,0.926
264,0.070,0.059,0.992
265,0.000,-0.133,0.895
266,0.043,-0.043,0.992
267,0.109,-0.160,0.980
268,-0.062,0.066,0.945
269,0.172,-0.082,0.906
270,-0.055,-0.098,1.023
271,0.012,-0.070,0.988
272,0.008,-0.016,0.934
273,0.062,0.051,1.023
274,-0.098,-0.129,0.910
275,0.133,-0.082,1.055
276,-0.016,-0.078,0.895
277,0.090,0.012,0.992
278,0.082,-0.148,1.043
279,-0.008,0.016,0.918
280,0.227,-0.090,0.969
281,-0.156,-0.078,0.941
282,0.148,-0.086,1.035
283,-0.035,-0.109,0.934
284,-0.090,0.020,1.016
285,0.137,-0.035,0.961
286,-0.195,0.020,0.914
287,0.195,-0.129,1.027
288,-0.016,-0.133,0.898
289,0.117,-0.059,0.988
290,0.102,-0.059,0.910
291,-0.031,0.023,0.977
292,0.086,-0.230,1.027
293,0.008,0.051,0.844
294,-0.074,-0.066,1.043
295,0.191,-0.020,0.883
296,-0.160,-0.129,0.918
297,0.148,-0.066,1.129
298,0.000,0.012,0.797
299,0.016,0.043,1.074
300,0.129,-0.188,0.957
301,-0.098,-0.008,0.844
302,0.129,-0.148,1.070
303,-0.105,-0.043,0.891
304,0.074,-0.012,1.082
305,0.148,-0.168,0.891
306,-0.035,0.031,0.945
307,0.062,-0.160,1.059
308,0.180,0.031,0.879
309,-0.121,-0.129,1.000
310,0.105,-0.109,0.980
311,-0.098,0.031,0.934
312,-0.051,0.047,0.977
313,0.016,-0.125,0.965
314,-0.008,0.047,1.039
315,0.129,-0.234,0.930
316,0.148,0.020,0.957
317,-0.066,-0.133,0.984
318,0.172,-0.043,0.953
319,-0.125,-0.074,0.922
320,0.008,0.031,0.965
321,0.156,0.004,0.965
322,-0.188,-0.074,0.957
323,0.281,-0.199,1.055
324,-0.078,-0.008,0.914
325,0.043,0.027,0.973
326,0.180,-0.059,0.934
327,-0.211,-0.066,0.977
328,0.156,-0.168,0.984
329,-0.078,0.023,0.945
330,0.074,-0.031,0.977
331,0.141,-0.082,0.934
332,-0.121,-0.086,1.020
333,0.078,-0.031,0.941
334,0.129,0.004,0.898
335,-0.055,-0.094,0.992
336,0.062,-0.066,0.914
337,0.008,-0.066,1.031
338,-0.082,-0.125,0.965
339,0.184,0.035,0.863
340,-0.035,0.023,1.051
341,0.090,-0.086,0.898
342,0.141,-0.230,0.930
343,-0.125,-0.094,1.062
344,0.230,0.059,0.898
345,-0.141,0.086,0.941
346,0.055,-0.152,1.070
347,0.039,-0.102,0.988
348,-0.117,-0.090,0.953
349,0.195,-0.074,0.934
350,-0.082,0.023,1.000
351,0.051,-0.094,1.000
352,0.062,0.020,0.844
353,-0.027,-0.113,1.043
354,0.137,-0.141,0.941
355,0.008,-0.016,0.977
356,0.043,-0.109,1.016
357,0.051,0.055,0.910
358,0.043,-0.086,1.043
359,-0.113,-0.090,0.871
360,0.203,-0.074,1.008
361,-0.164,-0.055,0.941
362,0.051,0.059,0.957
363,0.105,-0.145,0.973
364,-0.145,-0.047,0.957
365,0.230,-0.070,0.926
366,-0.137,-0.016,1.035
