Sample,X,Y,Z
208,-0.047,-0.211,0.914
209,-0.023,0.016,1.035
210,0.148,-0.137,1.234
211,0.160,-0.094,1.062
212,0.074,-0.137,1.004
213,-0.035,-0.086,0.961
214,-0.086,-0.055,0.816
215,0.047,-0.176,0.859
216,0.176,-0.227,0.961
217,0.055,-0.055,1.043
218,-0.094,-0.066,1.133
219,-0.184,-0.223,1.043
220,-0.109,-0.328,1.023
221,-0.023,-0.059,1.031
222,0.047,0.125,1.074
223,0.078,0.047,1.094
224,0.043,-0.238,0.988
225,0.074,-0.395,0.949
226,0.086,-0.223,0.965
227,0.102,-0.188,1.004
228,0.023,-0.074,0.895
229,-0.082,-0.016,0.945
230,-0.141,0.035,0.938
231,-0.195,0.043,0.840
232,-0.098,-0.129,0.957
233,-0.016,-0.234,0.938
234,0.051,-0.211,0.910
235,0.207,-0.188,0.898
236,0.293,-0.199,0.820
237,0.164,-0.332,0.883
238,-0.098,-0.324,0.930
239,-0.215,-0.168,1.012
240,-0.086,0.000,1.062
241,0.000,-0.027,1.012
242,-0.004,-0.176,1.094
243,-0.105,-0.281,1.102
244,-0.066,-0.156,1.031
245,0.137,-0.062,1.035
246,0.160,-0.215,0.941
247,0.000,-0.406,0.836
248,-0.078,-0.387,0.922
249,0.082,-0.027,1.035
250,0.168,0.121,1.031
251,0.055,-0.164,1.035
252,-0.141,-0.199,0.938
253,-0.129,-0.105,0.938
254,-0.020,0.004,0.977
255,0.016,-0.156,0.965
256,0.035,-0.320,0.980
257,0.020,-0.180,0.938
258,0.047,0.000,0.953
259,0.039,-0.090,0.887
260,-0.082,-0.277,0.852
261,0.012,-0.203,0.961
262,0.004,0.137,1.027
263,0.000,0.078,1.152
264,0.016,-0.230,1.055
265,-0.035,-0.258,0.855
266,0.039,-0.059,0.988
267,-0.023,0.082,0.891
268,-0.012,-0.188,0.840
269,0.023,-0.281,0.965
270,0.043,-0.215,1.082
271,-0.008,0.039,1.156
272,-0.020,-0.129,1.113
273,0.051,-0.191,0.977
274,0.074,-0.113,0.980
275,0.066,0.055,0.984
276,-0.047,-0.051,0.891
277,-0.012,-0.402,1.008
278,0.059,-0.277,0.996
279,-0.008,-0.062,1.020
280,-0.023,-0.160,1.008
281,-0.062,-0.121,0.801
282,0.074,0.016,0.910
283,0.047,0.164,0.895
284,-0.164,-0.082,0.891
285,-0.113,-0.375,1.012
286,0.055,-0.258,0.980
287,0.082,-0.047,0.969
288,0.043,-0.199,0.988
289,0.012,-0.188,0.871
290,0.020,-0.031,0.895
291,0.043,-0.207,1.074
292,-0.031,-0.164,1.043
293,-0.020,-0.164,1.098
294,0.035,-0.109,1.117
295,0.043,-0.203,1.000
296,-0.055,-0.270,0.902
297,0.016,-0.176,0.961
298,0.105,-0.102,0.973
299,0.051,-0.121,1.000
300,-0.047,-0.305,1.004
301,-0.035,-0.164,0.945
302,0.066,-0.074,0.961
303,-0.004,-0.055,0.957
304,-0.008,-0.262,0.992
305,0.008,-0.109,0.949
306,0.113,-0.004,1.012
307,0.031,-0.098,0.938
308,-0.094,-0.246,0.848
309,-0.109,-0.199,0.945
310,0.016,-0.125,0.992
311,0.066,-0.059,0.969
312,0.074,-0.059,1.070
313,0.027,-0.023,0.996
314,-0.074,-0.105,0.945
315,-0.105,-0.176,0.918
316,-0.066,-0.125,0.902
317,0.039,-0.262,1.020
318,0.082,-0.082,0.902
319,0.152,-0.008,1.027
320,0.082,-0.145,0.980
321,-0.047,-0.156,0.832
322,-0.086,-0.180,1.000
323,-0.098,-0.207,1.020
324,-0.051,-0.012,0.996
325,0.066,0.012,1.117
326,0.098,-0.254,1.062
327,0.027,-0.180,0.957
328,0.051,-0.195,1.020
329,0.047,-0.109,0.949
330,0.043,-0.074,0.918
331,0.004,-0.199,0.949
332,0.008,-0.098,0.988
333,-0.008,-0.098,1.062
334,-0.031,-0.141,1.035
335,-0.016,0.004,0.996
336,-0.090,-0.125,0.867
337,-0.105,-0.133,0.848
338,0.020,-0.059,0.969
339,0.129,-0.359,1.008
340,0.113,-0.227,1.031
341,0.039,-0.109,1.082
342,0.039,-0.105,0.938
343,-0.059,-0.098,0.793
344,-0.035,-0.312,0.852
345,-0.090,-0.016,0.906
346,-0.047,0.059,1.098
347,0.004,-0.113,1.062
348,0.012,-0.234,1.020
349,0.031,-0.262,1.004
350,-0.039,-0.090,0.887
351,0.004,-0.152,0.934
352,0.078,-0.105,0.914
353,0.121,-0.105,1.016
354,0.023,-0.105,1.055
355,0.012,-0.211,1.102
356,-0.043,-0.305,1.023
357,-0.012,-0.324,1.000
358,0.062,-0.008,0.957
359,0.059,0.117,0.910
360,0.012,-0.078,0.945
361,-0.113,-0.254,0.895
362,-0.105,-0.332,1.031
363,-0.047,-0.227,1.031
364,0.121,-0.051,1.004
365,0.133,-0.102,0.926
366,0.031,-0.113,0.879
367,-0.023,-0.082,0.883
368,0.016,-0.031,0.945
369,0.016,-0.266,1.004
370,-0.039,-0.254,0.996
371,-0.031,-0.070,1.043
372,-0.055,-0.043,0.977
373,-0.012,-0.160,0.934
374,-0.008,-0.164,0.902
375,0.008,-0.035,0.984
376,0.008,-0.012,1.039
377,0.047,-0.094,1.023
378,0.082,-0.180,1.020
379,0.043,-0.352,1.004
380,-0.008,-0.254,0.980
381,0.012,-0.020,1.008
382,0.105,-0.023,0.992
383,0.000,-0.023,0.918
384,0.000,-0.250,0.969
385,-0.074,-0.141,0.938
386,-0.020,-0.207,1.109
387,-0.020,-0.234,1.039
388,-0.020,-0.148,0.992
389,0.043,-0.027,0.938
390,0.059,-0.012,0.785
391,0.055,-0.199,0.832
392,0.008,-0.223,0.918
393,0.027,-0.176,1.039
394,0.027,-0.023,1.027
395,0.023,-0.102,0.984
396,-0.043,-0.230,0.949
397,-0.113,-0.086,0.844
398,-0.074,0.035,1.004
399,-0.090,0.016,1.027
400,-0.062,-0.297,1.004
401,-0.012,-0.324,1.008
402,0.160,-0.152,1.043
403,0.223,-0.086,1.086
404,0.125,-0.227,0.941
405,0.020,-0.289,0.934
406,-0.051,-0.070,0.969
407,-0.098,0.004,0.910
408,-0.133,-0.211,0.914
409,-0.051,-0.258,0.965
410,0.008,-0.043,1.000
411,0.094,0.012,1.008
412,0.035,-0.141,0.887
413,0.062,-0.332,0.863
414,-0.004,-0.125,0.891
415,0.008,0.004,1.000
416,-0.020,-0.152,1.090
417,-0.008,-0.281,1.059
418,0.070,-0.137,1.102
419,0.043,-0.070,1.094
420,-0.070,-0.078,0.941
421,-0.035,-0.145,0.930
422,-0.035,-0.145,0.969
423,-0.059,-0.141,1.016
424,-0.039,-0.262,1.016
425,0.020,-0.156,0.965
426,0.086,-0.133,0.969
427,0.109,-0.113,0.867
428,0.000,-0.164,0.770
429,0.000,-0.242,0.895
430,0.070,-0.125,0.973
431,0.109,0.027,1.031
432,0.094,-0.117,1.020
433,-0.035,-0.137,0.855
434,-0.039,-0.059,0.965
435,-0.145,-0.082,1.031
436,-0.258,-0.117,1.012
437,-0.047,-0.062,1.102
438,0.023,-0.012,1.066
439,0.164,-0.133,1.012
440,0.113,-0.168,0.965
441,0.102,-0.141,1.023
442,0.094,-0.230,0.988
443,0.008,-0.172,0.895
444,0.000,-0.105,1.000
445,-0.035,-0.074,0.977
446,-0.062,0.000,0.898
447,-0.082,0.023,0.969
