Sample,X,Y,Z
456,-0.012,-0.090,0.973
457,0.137,-0.070,0.918
458,-0.086,-0.008,1.016
459,0.098,-0.004,0.957
460,-0.066,-0.133,0.965
461,0.070,-0.008,0.992
462,-0.012,-0.082,0.945
463,0.047,0.043,0.938
464,0.121,-0.211,0.977
465,-0.012,-0.016,0.988
466,0.125,-0.070,0.941
467,-0.031,0.004,0.914
468,0.074,-0.129,1.027
469,-0.051,-0.098,0.934
470,0.066,-0.020,0.957
471,-0.047,-0.047,0.988
472,0.102,0.008,1.023
473,0.039,-0.141,0.891
474,0.062,-0.027,0.941
475,0.062,-0.141,0.984
476,-0.023,0.027,0.953
477,0.105,-0.102,0.926
478,-0.160,-0.035,1.012
479,0.180,-0.008,0.984
480,-0.043,-0.141,0.914
481,0.012,-0.121,1.051
482,0.176,-0.129,0.902
483,-0.090,0.047,0.969
484,0.164,-0.082,0.992
485,-0.102,-0.027,0.914
486,0.094,-0.074,0.965
487,-0.008,-0.129,0.953
488,0.012,0.090,0.965
489,0.070,-0.098,0.980
490,0.055,-0.062,0.961
491,0.020,-0.184,0.973
492,0.043,0.043,0.953
493,0.020,-0.027,0.969
494,-0.086,-0.082,0.938
495,0.137,-0.020,0.945
496,-0.098,-0.117,1.004
497,0.195,-0.016,0.973
498,0.004,-0.109,0.953
499,0.047,0.012,0.965
500,0.109,-0.184,0.980
501,0.039,0.070,0.973
502,-0.066,-0.105,0.883
503,0.082,-0.051,1.023
504,-0.102,-0.176,0.945
505,0.098,0.102,0.957
506,0.035,-0.008,0.988
507,0.023,-0.078,0.949
508,0.129,-0.172,1.012
509,-0.059,-0.062,0.973
510,0.109,0.031,0.887
511,-0.047,-0.078,0.984
512,0.031,-0.078,1.008
513,0.020,-0.062,0.871
514,0.133,-0.074,1.062
515,-0.035,-0.125,0.953
516,0.105,0.074,0.988
517,0.070,-0.160,0.934
518,-0.051,0.000,0.953
519,0.141,-0.125,0.980
520,-0.125,-0.012,0.945
521,0.062,-0.105,0.988
522,0.066,0.008,0.992
523,-0.043,-0.043,0.980
524,0.152,-0.066,0.910
525,0.008,-0.145,0.992
526,0.062,-0.059,0.988
527,0.043,-0.039,0.926
528,-0.039,-0.062,0.930
529,0.062,0.000,0.977
530,-0.023,-0.059,1.004
531,-0.008,-0.148,0.930
532,0.148,0.008,0.883
533,-0.047,-0.148,1.090
534,0.055,-0.055,0.902
535,0.098,-0.016,0.914
536,-0.012,-0.070,1.027
537,0.082,-0.094,0.922
538,-0.031,-0.082,0.977
539,-0.023,-0.027,0.965
540,0.098,-0.070,0.996
541,-0.062,-0.023,0.945
542,0.156,-0.059,0.984
543,0.039,-0.043,0.945
544,0.008,-0.121,0.961
545,0.164,-0.051,0.961
546,-0.113,0.020,0.984
