Sample,X,Y,Z
153,0.000,-0.160,1.047
154,-0.043,-0.043,0.953
155,0.160,-0.125,0.840
156,-0.188,-0.113,0.941
157,0.133,0.020,0.977
158,0.000,-0.188,0.898
159,0.062,-0.098,0.797
160,0.203,-0.156,1.051
161,-0.016,0.027,0.934
162,0.242,-0.148,0.859
163,-0.121,-0.164,1.020
164,0.055,0.051,0.980
165,-0.078,0.023,0.883
166,-0.129,-0.152,1.043
167,0.004,-0.035,0.965
168,0.043,0.000,0.996
169,0.203,-0.117,1.051
170,0.020,-0.027,0.938
171,0.121,-0.207,1.043
172,0.066,-0.043,0.938
173,0.023,0.027,1.008
174,-0.023,0.059,0.984
175,-0.035,0.016,0.930
176,0.090,-0.219,1.109
177,-0.031,-0.035,1.031
178,0.055,0.156,1.000
179,-0.023,0.047,1.004
180,-0.004,-0.121,1.023
181,0.035,0.027,0.902
182,0.004,0.070,0.926
183,0.074,-0.105,0.984
184,0.020,0.027,0.965
185,0.098,-0.102,1.004
186,0.062,0.031,0.965
187,0.039,0.035,1.008
188,0.004,-0.031,0.973
189,0.078,-0.125,0.898
190,-0.059,-0.199,1.039
191,-0.004,0.152,0.988
192,-0.008,0.008,0.859
193,-0.035,-0.137,0.992
194,0.066,-0.148,0.949
195,-0.062,-0.086,0.973
196,0.199,-0.172,0.941
197,-0.008,-0.004,0.848
198,0.148,0.004,1.102
199,0.113,-0.289,0.906
200,0.008,-0.137,0.848
201,0.031,-0.180,1.086
202,-0.016,0.066,0.926
203,0.055,-0.074,0.898
204,-0.023,-0.160,0.957
205,-0.070,-0.156,1.016
206,0.035,-0.098,0.930
207,0.078,0.051,0.938
208,0.031,0.051,0.863
209,0.094,-0.133,0.887
210,0.020,-0.281,1.098
211,0.031,-0.008,0.875
212,0.086,0.082,0.871
213,0.020,-0.035,1.023
214,-0.023,-0.219,0.969
215,-0.004,-0.113,0.887
216,0.055,0.035,0.984
217,0.008,0.016,1.004
218,0.148,-0.074,1.008
219,0.000,0.000,0.766
220,0.012,-0.047,1.027
221,0.090,-0.180,1.113
222,-0.125,0.027,0.828
223,0.125,0.031,1.027
224,-0.016,-0.035,1.117
225,0.043,0.020,1.027
226,0.023,-0.223,1.035
227,0.051,-0.023,0.961
228,0.086,0.047,0.848
229,0.039,-0.043,1.168
230,-0.086,-0.094,0.984
231,-0.023,0.180,0.840
232,0.121,-0.086,1.113
233,-0.102,-0.027,0.969
234,0.227,-0.043,0.969
235,-0.098,-0.039,0.957
236,0.035,0.094,0.945
237,0.223,-0.168,0.996
238,-0.145,0.020,0.902
239,0.184,-0.090,0.906
240,-0.156,-0.180,1.070
241,0.098,0.047,0.945
242,0.098,0.047,0.945
243,0.000,0.016,0.844
244,0.070,-0.133,1.020
245,-0.121,-0.191,0.973
246,0.074,0.070,0.922
247,0.012,-0.055,0.895
248,0.105,0.105,0.930
249,-0.031,-0.344,1.047
250,-0.039,-0.105,0.852
251,0.277,0.031,0.926
252,0.043,-0.109,1.137
253,0.027,-0.199,0.840
254,-0.051,-0.141,0.965
255,-0.027,0.062,1.000
256,0.117,-0.031,0.941
257,-0.023,-0.070,0.941
258,-0.098,-0.219,0.918
259,0.184,-0.031,1.102
260,-0.027,-0.008,0.891
261,0.152,0.094,0.910
262,-0.074,-0.121,0.934
263,-0.031,-0.172,1.008
264,0.172,-0.207,0.938
265,-0.113,0.168,0.957
266,0.156,0.051,0.945
267,-0.035,-0.141,0.859
268,0.148,-0.199,1.082
269,-0.066,-0.062,0.984
270,0.098,0.090,0.969
271,-0.020,0.020,0.820
272,-0.059,-0.133,1.199
273,0.086,-0.180,1.035
274,-0.023,0.141,0.711
275,0.121,-0.047,1.066
276,-0.047,-0.152,1.133
277,0.148,-0.059,0.945
278,0.070,-0.004,0.910
279,-0.047,0.031,1.027
280,0.117,-0.117,1.023
281,-0.059,-0.051,0.988
282,0.012,-0.094,0.887
283,-0.062,0.082,1.016
284,0.141,0.094,1.008
285,-0.047,-0.113,0.938
286,0.031,-0.195,0.977
287,0.148,-0.035,0.961
288,-0.059,0.062,0.973
289,0.145,-0.191,0.891
290,-0.098,-0.047,0.945
291,0.160,-0.027,0.949
292,-0.016,-0.059,0.984
293,0.086,-0.023,0.863
294,-0.008,-0.125,0.977
295,0.113,-0.016,1.016
296,-0.090,-0.168,0.891
297,0.172,0.070,0.934
298,-0.055,-0.262,0.949
299,-0.070,0.012,0.984
300,0.137,-0.043,0.953
301,-0.109,0.027,0.934
302,0.184,-0.215,1.023
303,0.016,-0.152,0.965
304,-0.004,-0.008,0.848
305,0.129,-0.121,0.973
306,-0.059,-0.082,1.059
307,-0.066,-0.023,0.891
308,0.133,0.109,1.012
309,-0.039,-0.113,1.070
310,0.203,-0.090,0.848
311,-0.023,-0.188,0.938
312,0.047,-0.125,1.051
313,0.020,-0.027,0.836
314,0.016,0.121,1.059
315,-0.043,-0.086,0.988
316,0.047,-0.051,0.926
317,0.047,-0.266,0.988
318,0.020,0.004,0.895
319,0.145,-0.059,1.008
320,0.031,0.023,0.965
321,-0.070,0.051,1.031
322,0.102,0.008,0.855
323,-0.031,-0.109,0.984
324,0.000,-0.250,1.082
325,-0.023,-0.148,0.922
326,0.070,0.238,0.918
327,0.113,0.059,1.086
328,-0.004,-0.188,1.000
329,-0.043,-0.125,0.891
330,0.098,-0.035,0.957
331,0.051,-0.012,1.023
332,0.074,-0.008,0.965
333,-0.047,-0.125,0.961
334,0.055,-0.020,1.020
335,0.098,-0.059,0.992
336,0.055,-0.023,1.012
337,-0.035,-0.137,0.871
338,-0.023,-0.219,0.977
339,0.090,-0.086,0.863
340,0.016,0.102,1.000
341,0.086,-0.012,1.047
342,-0.090,-0.125,0.875
343,0.141,-0.156,1.020
344,0.039,-0.113,0.918
345,-0.012,0.016,0.852
346,0.047,-0.191,0.957
347,-0.047,0.031,1.008
348,0.133,-0.105,0.969
349,0.078,0.078,0.910
350,-0.027,-0.082,0.941
351,-0.020,-0.273,1.016
352,0.094,-0.102,0.867
353,-0.043,0.105,0.953
354,0.027,-0.113,1.137
355,-0.102,-0.027,0.879
356,0.121,0.004,0.961
357,0.039,-0.109,1.039
358,0.035,-0.078,0.918
359,0.176,-0.207,0.879
360,0.086,0.031,1.000
361,0.051,-0.020,1.043
362,0.047,0.020,0.891
363,-0.051,-0.133,0.977
364,-0.117,-0.176,1.055
365,-0.008,0.066,0.945
366,-0.020,-0.016,0.961
367,0.102,-0.062,0.945
368,0.008,-0.078,1.051
369,0.137,0.027,0.910
370,0.047,-0.031,0.762
371,0.082,-0.121,1.109
372,0.020,-0.062,1.023
373,-0.082,0.031,0.863
374,0.145,-0.008,0.969
375,-0.062,-0.066,1.164
376,-0.016,-0.215,0.973
377,0.027,0.016,0.742
378,0.066,0.125,1.102
379,0.012,-0.164,1.078
380,0.129,-0.035,0.918
381,-0.043,-0.027,0.879
382,0.102,-0.066,1.062
383,-0.016,-0.121,0.934
384,-0.039,-0.043,0.918
385,0.109,-0.070,1.039
386,-0.012,0.070,0.980
387,0.082,-0.195,1.016
388,0.090,-0.082,0.883
389,0.004,-0.062,1.031
390,0.027,-0.094,0.930
391,-0.090,-0.008,0.836
392,0.059,-0.141,1.117
393,-0.070,-0.008,0.809
394,0.004,0.055,0.961
395,0.188,-0.086,1.039
396,-0.008,-0.203,0.883
397,0.133,-0.242,0.969
398,0.047,0.105,0.973
399,0.035,0.051,0.902
400,0.043,-0.242,0.918
401,-0.094,-0.055,0.965
402,-0.016,-0.059,1.035
403,0.152,-0.008,0.945
404,-0.133,0.000,0.855
405,0.109,-0.105,1.164
406,0.121,-0.199,0.914
407,-0.129,0.062,0.824
408,0.184,-0.008,1.082
409,-0.184,0.012,1.062
410,0.203,-0.094,0.762
411,0.082,-0.227,0.953
412,-0.043,-0.016,1.137
413,0.246,-0.039,0.855
414,-0.055,-0.035,0.980
415,-0.031,-0.121,1.070
416,0.059,0.137,0.945
417,-0.133,-0.059,0.926
418,-0.035,-0.137,0.992
419,0.090,-0.059,1.062
420,-0.039,0.023,0.957
421,0.203,0.082,0.941
422,-0.012,-0.047,0.980
423,-0.012,-0.156,0.957
424,0.223,-0.184,0.949
425,-0.145,-0.020,1.012
426,0.211,0.230,0.895
427,-0.102,-0.086,1.004
428,0.023,-0.316,1.102
429,0.027,-0.082,0.844
430,-0.020,0.227,1.113
431,0.113,0.016,0.816
432,-0.027,-0.105,1.016
433,0.055,-0.320,1.004
434,0.043,0.070,0.836
435,0.156,0.012,0.992
436,-0.164,-0.168,0.984
437,0.121,-0.039,1.020
438,-0.023,-0.227,0.984
439,0.023,0.168,0.809
440,0.098,-0.203,0.969
441,-0.004,-0.156,1.051
442,0.121,-0.148,0.918
443,-0.062,0.195,0.887
444,0.145,0.020,1.012
445,-0.086,-0.207,0.941
446,-0.105,-0.309,0.980
447,0.238,0.043,0.902
448,-0.090,0.070,0.969
449,0.168,-0.090,1.051
450,-0.043,-0.148,0.875
451,-0.023,-0.031,0.961
452,0.223,-0.211,0.992
453,-0.180,0.051,0.887
454,0.168,0.000,1.023
455,-0.062,-0.062,0.918
456,0.020,0.035,1.020
457,0.238,-0.043,0.949
458,-0.191,-0.137,0.969
459,0.109,-0.051,0.926
460,0.008,-0.031,1.043
461,-0.023,0.109,1.039
462,0.105,-0.023,0.801
463,-0.031,-0.113,1.066
464,-0.008,-0.238,1.047
465,0.148,-0.012,0.820
466,0.035,0.082,1.059
467,-0.012,-0.012,1.105
468,0.090,-0.059,0.859
469,-0.090,-0.047,0.902
470,0.098,-0.129,1.055
471,-0.078,-0.043,0.949
472,0.102,0.020,0.906
473,-0.012,-0.035,1.051
474,0.016,0.008,1.059
475,0.262,-0.086,0.852
476,-0.043,-0.090,0.949
477,0.000,-0.328,1.035
478,0.016,0.117,0.934
479,-0.059,0.129,0.926
480,0.055,-0.047,1.055
481,-0.020,-0.039,0.949
482,-0.043,-0.273,0.910
483,0.199,-0.035,0.934
484,0.027,-0.035,1.027
485,0.137,-0.020,0.969
486,-0.016,-0.059,0.863
487,-0.043,-0.090,1.023
488,0.109,-0.117,0.945
489,-0.113,-0.180,0.918
490,0.059,-0.035,0.949
491,0.094,0.078,1.047
492,-0.008,-0.109,1.008
493,0.137,-0.113,0.812
494,0.086,-0.082,1.047
495,-0.152,-0.160,0.949
496,0.109,-0.055,0.934
497,0.008,0.094,0.930
498,-0.023,0.008,1.004
499,0.098,-0.207,0.922
500,-0.035,-0.168,0.996
501,0.145,-0.027,0.922
502,0.000,0.055,1.008
503,0.109,-0.062,1.000
504,-0.074,-0.180,0.887
505,-0.008,-0.105,1.051
506,0.043,0.039,0.898
507,0.031,0.141,0.871
508,-0.129,-0.352,1.035
509,0.102,0.082,1.023
510,0.152,-0.008,0.898
511,-0.023,-0.086,0.949
512,0.102,-0.223,1.066
513,-0.070,-0.043,0.918
514,0.066,0.082,0.926
515,0.020,0.066,1.031
516,-0.023,-0.078,0.941
517,0.172,-0.164,0.895
518,-0.062,-0.145,1.125
519,0.094,-0.070,1.004
520,0.012,0.172,0.789
521,0.000,0.047,1.086
522,-0.031,-0.262,0.965
523,-0.012,-0.105,0.945
524,0.156,0.020,1.035
525,-0.043,0.086,0.895
526,0.121,-0.191,1.039
527,-0.027,-0.070,0.879
528,0.086,-0.027,0.941
529,0.086,-0.230,1.027
530,-0.098,0.070,0.938
531,0.086,-0.039,0.949
532,0.047,-0.035,0.957
533,-0.086,-0.023,0.934
534,0.027,-0.238,1.008
535,-0.062,-0.129,0.863
536,0.164,0.129,0.988
537,-0.004,-0.043,1.078
538,0.035,0.020,0.875
539,0.043,-0.281,0.918
540,0.105,-0.188,1.047
541,0.055,0.008,0.879
542,-0.008,0.008,0.914
543,0.055,-0.070,1.023
544,-0.074,-0.129,1.023
545,0.078,-0.090,0.926
546,-0.023,0.078,0.875
547,-0.004,-0.129,1.090
548,0.008,-0.211,0.969
549,-0.008,0.039,0.898
550,0.223,0.039,1.004
551,-0.078,-0.008,0.918
552,0.164,-0.199,0.945
553,-0.016,-0.188,0.996
554,0.059,-0.008,0.910
555,-0.004,0.035,0.957
556,-0.035,-0.062,1.004
557,0.012,-0.242,1.066
558,0.035,0.039,0.922
559,-0.078,0.055,0.941
560,0.223,-0.023,1.027
561,-0.094,-0.168,0.938
562,0.004,-0.105,0.926
563,0.191,0.023,0.879
564,-0.094,0.121,1.035
565,0.148,-0.137,1.035
566,-0.027,-0.203,0.922
567,-0.086,-0.055,1.035
568,0.207,-0.012,1.074
569,-0.070,0.062,0.895
570,0.070,-0.125,0.922
571,-0.074,-0.109,1.027
572,-0.031,0.031,0.984
573,0.180,0.043,0.852
574,0.059,-0.031,1.055
575,-0.160,-0.203,1.023
576,0.219,-0.020,0.852
577,0.133,-0.027,0.992
578,-0.027,-0.062,0.980
579,0.055,-0.215,0.996
580,-0.164,-0.102,0.953
581,0.188,0.207,0.891
582,0.055,-0.109,1.078
583,-0.184,-0.160,0.852
584,0.148,-0.148,0.832
585,0.109,0.012,1.125
586,0.047,0.043,1.008
587,0.074,-0.125,0.895
588,-0.207,-0.090,0.832
589,0.246,0.027,1.051
590,-0.121,-0.301,0.949
591,0.035,0.027,0.906
592,0.148,0.035,0.969
593,-0.023,-0.016,1.078
594,0.195,-0.211,0.973
595,-0.059,-0.043,0.871
596,-0.027,-0.125,0.988
597,-0.004,-0.109,0.945
598,-0.082,0.082,1.082
599,0.164,0.055,0.871
600,-0.105,-0.094,0.984
601,0.238,-0.117,1.047
602,-0.051,-0.141,0.859
603,0.230,-0.020,0.914
604,-0.078,-0.125,1.027
605,-0.008,0.145,1.020
606,0.043,-0.070,0.996
607,0.020,0.039,0.887
608,0.082,-0.125,0.961
609,-0.062,-0.227,1.062
610,0.062,-0.078,0.914
611,0.082,0.180,0.832
612,-0.039,-0.027,1.148
613,0.039,-0.066,0.965
614,-0.012,-0.129,0.805
615,0.109,-0.125,1.039
616,-0.027,0.047,1.035
617,0.094,-0.078,0.910
618,0.000,0.016,0.898
619,0.035,-0.043,1.082
620,0.059,-0.102,0.992
621,0.047,-0.078,0.832
622,-0.020,-0.172,0.977
623,-0.004,0.008,1.039
624,0.098,0.047,0.961
625,0.000,0.090,0.926
626,0.086,-0.258,1.000
627,-0.023,-0.223,0.949
628,0.145,0.047,0.906
629,-0.066,-0.113,1.020
630,-0.078,0.004,0.957
631,0.145,-0.094,0.973
632,-0.113,0.016,0.988
633,0.176,-0.164,1.020
634,-0.031,-0.082,0.828
635,0.102,-0.059,0.945
636,0.098,-0.219,1.016
637,0.020,0.105,0.883
638,0.023,-0.023,0.992
639,-0.062,-0.059,1.027
640,0.004,-0.113,0.871
641,0.105,-0.066,0.934
642,-0.070,-0.094,1.055
643,0.066,-0.105,1.055
644,0.156,0.105,0.820
645,-0.059,-0.066,1.016
646,0.148,-0.125,1.008
647,-0.098,-0.156,0.805
648,0.070,-0.090,1.074
649,0.020,0.023,0.895
650,0.012,0.137,1.059
651,0.199,-0.180,0.977
652,-0.152,-0.090,0.879
653,0.062,-0.223,1.109
654,0.094,0.156,0.859
655,-0.027,0.051,0.984
656,0.066,-0.238,0.977
657,-0.035,0.000,1.008
658,0.051,0.031,0.898
659,0.172,-0.172,0.996
660,-0.020,-0.117,1.031
661,-0.012,-0.043,0.828
662,0.113,0.141,0.977
663,-0.031,-0.113,1.035
664,-0.078,-0.242,0.969
665,0.059,0.062,0.934
666,0.012,0.137,0.934
667,0.066,-0.145,0.977
668,0.039,-0.195,0.945
669,-0.020,-0.051,0.996
670,0.191,0.098,1.051
671,0.043,-0.043,0.949
672,0.000,-0.145,0.863
673,-0.008,-0.184,0.996
674,-0.051,-0.125,1.035
675,0.094,0.180,0.832
676,-0.062,0.020,1.035
677,0.094,-0.117,1.105
678,0.098,-0.070,0.797
679,0.012,-0.145,0.965
680,-0.008,-0.172,1.031
681,0.004,-0.004,0.988
682,0.070,0.000,0.883
683,-0.016,0.012,1.004
684,0.016,-0.164,1.012
685,0.047,-0.164,0.836
686,0.051,-0.117,0.953
687,0.098,-0.059,1.016
688,0.098,0.191,0.949
689,0.043,-0.051,0.914
690,-0.133,-0.270,1.035
691,0.180,-0.062,0.934
692,-0.152,-0.020,0.953
693,0.070,0.039,0.914
694,-0.082,-0.078,0.988
695,0.066,-0.062,1.062
696,0.156,-0.094,0.855
697,-0.004,-0.117,1.008
698,0.117,-0.098,0.965
699,0.113,0.078,0.914
700,0.008,-0.074,0.996
701,0.035,0.051,0.914
702,-0.066,-0.160,1.066
703,-0.074,-0.117,0.898
704,0.148,0.016,0.930
705,-0.074,0.027,1.043
706,0.027,-0.051,0.984
707,0.133,-0.246,0.949
708,-0.051,0.004,0.988
709,0.215,0.035,1.031
710,0.074,-0.113,0.918
711,-0.137,-0.160,0.852
712,0.125,-0.027,1.051
713,-0.082,0.059,0.988
714,0.098,0.008,0.891
715,0.004,-0.051,0.941
716,-0.129,-0.086,1.172
717,0.344,-0.066,0.887
718,-0.207,-0.043,0.914
719,0.090,-0.059,1.133
720,0.016,-0.086,0.824
721,-0.059,-0.004,0.945
722,0.309,-0.066,1.023
723,-0.172,-0.070,0.941
724,0.141,-0.164,0.934
725,0.082,0.020,0.957
726,-0.098,0.027,1.066
727,0.191,-0.129,0.840
728,-0.230,-0.109,0.930
729,-0.070,-0.094,1.125
730,0.266,0.074,0.918
731,-0.215,-0.004,0.918
732,0.152,-0.219,0.961
733,0.055,-0.098,0.930
734,0.031,-0.047,1.004
735,0.336,-0.117,0.852
736,-0.211,-0.043,1.051
737,0.160,-0.105,0.930
738,-0.145,-0.020,0.844
739,0.004,0.031,1.215
740,-0.004,-0.105,0.836
741,-0.051,0.105,0.918
742,0.195,-0.301,1.152
743,0.066,0.098,0.867
744,0.133,-0.121,0.922
745,-0.043,-0.188,0.918
746,0.082,0.023,1.043
747,0.020,-0.105,0.945
748,-0.078,0.035,0.887
749,-0.023,-0.078,1.137
750,0.020,-0.035,0.988
751,0.152,0.023,0.867
752,0.070,-0.121,0.996
753,0.109,-0.008,0.934
754,-0.121,-0.070,0.957
755,0.074,-0.203,1.039
756,-0.074,0.152,0.875
757,0.004,-0.039,1.023
758,-0.004,-0.211,0.957
759,0.109,-0.055,1.043
760,0.098,-0.195,0.992
761,0.078,0.227,0.859
762,0.117,-0.105,1.062
763,-0.020,-0.070,0.867
764,-0.117,-0.094,0.895
765,0.020,-0.160,1.113
766,-0.125,0.086,0.934
767,0.129,0.020,0.930
768,0.000,0.000,1.031
769,0.199,-0.094,1.023
770,0.129,-0.273,0.797
771,-0.031,-0.098,0.957
772,0.152,-0.059,1.086
773,-0.105,0.156,0.852
774,0.047,0.004,1.004
775,-0.078,-0.227,0.941
776,-0.047,-0.145,0.984
777,0.102,0.004,0.977
778,0.117,0.105,0.938
779,0.035,-0.184,1.023
780,0.059,-0.035,0.910
781,0.074,-0.078,0.887
782,-0.004,-0.148,0.977
783,0.035,-0.145,0.980
784,-0.148,0.066,0.977
785,0.117,-0.066,0.953
786,0.090,-0.055,1.090
787,0.047,0.016,0.906
788,0.145,-0.262,0.965
789,-0.074,-0.145,0.988
790,0.004,0.137,0.828
791,0.031,-0.043,1.098
792,-0.129,0.012,0.832
793,0.121,-0.016,0.961
794,0.023,-0.176,1.059
795,0.164,-0.129,0.926
796,0.156,-0.156,1.047
797,-0.168,0.082,0.922
798,0.121,0.004,1.000
799,0.094,-0.082,0.953
800,-0.180,-0.074,0.914
801,0.082,-0.125,0.953
802,-0.051,-0.004,0.934
803,0.059,-0.004,1.074
804,0.113,-0.074,0.984
805,-0.090,0.086,0.824
806,0.207,-0.195,1.121
807,-0.039,-0.156,0.969
808,0.004,0.012,0.902
809,0.219,-0.070,0.906
810,-0.266,-0.023,1.043
811,0.207,-0.062,1.004
812,0.027,0.016,0.816
813,0.016,-0.055,1.008
814,0.160,-0.281,0.996
815,-0.203,0.105,1.047
816,0.207,-0.023,0.973
817,-0.129,0.043,0.812
818,-0.004,-0.117,1.125
819,0.023,-0.133,0.840
820,0.000,0.023,0.961
821,0.145,-0.215,0.988
822,0.094,0.086,0.863
823,0.086,-0.074,1.020
824,0.098,-0.188,0.898
825,-0.078,-0.129,0.992
826,0.004,-0.012,1.000
827,0.051,0.148,0.961
828,-0.066,-0.105,0.965
829,0.035,-0.199,0.957
830,-0.012,-0.023,1.020
831,0.102,-0.062,0.949
832,0.086,-0.066,0.820
833,0.027,0.000,1.094
834,-0.047,-0.188,1.004
835,0.141,0.023,0.797
836,-0.008,-0.141,1.090
837,0.047,-0.008,1.039
838,0.023,-0.102,0.906
839,0.035,-0.035,0.895
840,0.027,-0.055,1.035
841,-0.035,-0.039,0.996
842,0.113,-0.008,0.848
843,-0.070,-0.125,1.074
844,0.027,-0.047,0.969
845,0.055,0.172,0.859
846,0.035,-0.230,1.109
847,0.016,-0.156,0.898
848,0.070,0.027,1.027
849,0.086,-0.055,0.938
850,-0.008,0.039,0.855
851,0.102,-0.125,1.059
852,-0.062,-0.105,0.934
853,0.027,-0.113,0.969
854,0.055,-0.031,0.980
855,-0.008,0.152,1.031
856,0.020,-0.109,0.949
857,-0.023,-0.102,1.000
858,0.027,-0.094,0.988
859,0.117,-0.016,0.863
860,0.051,-0.117,1.004
861,-0.055,-0.055,0.934
862,0.043,-0.051,0.984
863,0.062,-0.031,1.000
864,0.031,0.016,0.996
865,0.070,-0.055,0.961
866,-0.078,-0.078,0.961
867,0.152,-0.160,0.977
868,-0.129,-0.035,0.906
869,0.145,0.109,0.945
870,0.012,-0.062,0.941
871,-0.008,-0.059,1.008
872,0.141,-0.141,0.945
873,-0.047,0.039,0.918
874,0.086,-0.219,1.031
875,-0.055,-0.051,0.969
876,0.105,-0.012,0.883
877,0.020,-0.062,0.980
878,-0.016,-0.043,1.043
879,0.043,-0.074,0.836
880,0.035,0.016,0.945
881,0.000,-0.094,1.102
882,0.051,0.012,0.844
883,0.066,-0.137,0.914
884,0.086,-0.047,1.145
885,-0.051,-0.188,0.941
886,0.098,0.066,0.832
887,0.020,0.078,0.992
888,-0.082,-0.160,1.133
889,0.102,-0.176,0.789
890,-0.066,-0.012,0.891
891,0.238,0.066,1.211
892,0.020,-0.066,0.832
893,-0.020,-0.125,0.891
894,-0.027,-0.152,1.023
895,-0.105,0.008,1.090
896,0.148,0.074,0.773
897,0.012,0.023,0.953
898,0.090,-0.262,1.211
899,0.043,-0.195,0.871
900,0.121,0.020,0.832
901,0.035,0.066,1.004
902,0.008,0.016,1.094
903,-0.039,-0.234,0.820
904,0.035,-0.008,0.965
905,0.086,-0.027,1.168
906,-0.133,-0.051,0.914
907,0.074,-0.027,0.840
908,0.090,0.027,1.102
909,0.020,-0.102,0.945
910,0.039,-0.184,0.746
911,0.043,-0.062,1.133
912,0.066,-0.008,1.066
913,-0.020,-0.062,0.863
914,0.090,-0.004,0.930
915,-0.070,0.020,1.000
916,0.129,-0.211,0.980
917,-0.016,-0.129,0.852
918,-0.102,0.078,1.023
919,0.102,-0.020,0.984
920,-0.023,0.105,0.828
921,0.066,-0.301,1.070
922,0.016,-0.160,0.953
923,0.070,0.156,0.863
924,0.234,-0.035,1.020
925,-0.105,-0.223,1.031
926,-0.074,-0.070,0.855
