Sample,X,Y,Z
536,0.176,-0.180,1.035
537,-0.223,-0.457,1.031
538,-0.031,-0.125,1.125
539,-0.004,0.273,0.812
540,-0.105,0.316,0.770
541,0.020,-0.164,0.926
542,0.258,-0.465,1.156
543,0.098,-0.406,1.176
544,0.117,0.094,0.973
545,-0.055,0.301,0.801
546,-0.203,0.031,0.895
547,-0.098,-0.367,1.188
548,-0.113,0.070,0.859
549,0.172,0.262,0.836
550,0.289,-0.293,1.156
551,0.031,-0.352,0.988
552,0.062,0.043,0.941
553,-0.180,0.520,0.793
554,-0.066,0.031,0.656
555,0.176,-0.480,1.066
556,0.156,-0.293,1.098
557,0.191,0.109,1.070
558,0.105,0.207,0.945
559,0.047,0.035,0.906
560,-0.055,-0.320,1.066
561,-0.242,-0.273,0.906
562,-0.078,0.250,0.789
563,0.066,0.023,1.176
564,0.289,-0.371,1.223
565,0.059,-0.219,0.762
566,0.043,0.059,1.105
567,-0.344,0.336,0.863
568,0.301,-0.352,0.812
569,-0.152,-0.273,0.715
570,0.254,0.004,1.242
571,0.027,-0.207,1.141
572,0.117,0.195,0.848
573,0.070,-0.102,0.695
574,-0.082,-0.074,1.152
575,-0.098,-0.230,0.887
576,-0.059,0.090,0.852
577,0.008,-0.078,1.141
578,0.406,0.129,1.141
579,0.145,-0.348,0.973
580,-0.211,-0.113,1.008
581,-0.051,0.363,0.855
582,-0.012,-0.078,0.930
583,0.133,-0.461,0.910
584,0.027,-0.168,1.336
585,-0.082,0.336,1.051
586,0.152,0.191,0.715
587,0.043,-0.434,0.891
588,-0.125,-0.109,1.152
589,-0.219,0.004,0.688
590,0.059,0.152,0.824
591,0.043,-0.273,1.160
592,0.191,-0.137,0.996
593,0.047,0.004,0.867
594,0.113,0.059,1.176
595,-0.035,-0.035,0.746
596,0.176,-0.176,0.852
597,-0.109,-0.367,0.844
598,-0.062,0.023,1.293
599,0.043,0.176,0.902
600,0.133,0.391,1.160
601,-0.082,-0.379,0.941
602,0.039,-0.078,0.910
603,-0.047,-0.227,0.895
604,0.141,0.148,0.941
605,0.285,-0.121,0.965
606,0.051,0.121,1.023
607,0.199,-0.262,1.234
608,-0.180,-0.191,0.816
609,0.000,0.004,0.770
610,0.062,0.172,0.953
611,0.035,-0.211,1.043
612,0.125,-0.203,1.113
613,0.035,0.059,0.922
614,-0.031,-0.004,1.086
615,0.027,-0.145,0.859
616,-0.129,0.152,0.730
617,0.133,-0.195,1.129
618,-0.121,-0.301,1.102
619,0.242,0.039,0.766
620,0.098,0.051,0.824
621,-0.004,-0.164,1.148
622,0.109,-0.297,0.914
623,-0.148,0.125,0.781
624,0.004,0.180,1.055
625,0.062,-0.156,0.840
626,-0.211,-0.211,1.008
627,0.090,0.047,1.125
628,-0.266,0.043,0.980
629,0.188,0.172,0.785
630,-0.043,-0.230,0.867
631,-0.031,-0.199,1.230
632,0.340,-0.227,0.938
633,-0.156,0.184,0.898
634,0.020,-0.086,1.141
635,0.191,0.074,0.945
636,-0.195,-0.219,0.742
637,0.133,0.039,1.121
638,-0.086,-0.355,1.098
639,0.152,0.133,0.828
640,0.336,-0.035,0.926
641,-0.395,0.137,1.031
642,0.051,-0.141,0.910
643,0.105,-0.020,0.656
644,0.078,-0.211,1.293
645,0.320,-0.012,0.957
646,0.102,0.039,0.797
647,0.047,-0.242,1.152
648,0.184,-0.113,1.008
649,-0.293,0.168,0.723
650,0.188,0.109,0.887
651,-0.301,-0.238,1.086
652,0.070,-0.320,1.180
653,0.258,0.148,0.621
654,-0.035,0.012,1.223
655,0.211,-0.086,0.957
656,-0.168,0.211,0.707
657,0.062,-0.348,1.105
658,-0.102,-0.125,0.836
659,-0.086,-0.219,1.184
660,0.133,0.113,0.777
661,-0.020,0.121,0.969
662,0.336,-0.195,1.137
663,-0.090,0.020,0.570
664,0.074,-0.574,1.422
665,0.086,-0.016,0.762
666,-0.238,0.211,0.977
667,-0.082,-0.055,1.094
668,0.016,0.227,0.809
669,-0.281,-0.520,1.113
670,0.430,0.254,1.023
671,0.012,-0.207,0.871
672,0.340,-0.227,1.062
673,0.402,-0.105,0.930
674,-0.238,-0.035,1.008
675,0.133,-0.133,1.043
676,-0.164,0.211,0.637
677,-0.059,0.148,1.039
678,0.047,-0.395,1.172
679,0.156,-0.168,0.734
680,0.062,0.133,1.020
681,-0.004,0.004,1.160
682,-0.098,0.129,0.738
683,-0.297,-0.109,0.988
684,0.105,-0.238,1.156
685,-0.012,0.422,0.562
686,0.652,-0.238,1.273
687,-0.020,-0.332,0.859
688,0.191,0.020,0.945
689,-0.062,-0.430,1.082
690,-0.336,0.426,0.730
691,-0.234,-0.211,1.070
692,-0.293,0.328,1.035
693,0.117,-0.238,0.953
694,0.328,-0.016,1.230
695,-0.008,0.051,0.734
696,0.262,0.070,0.812
697,0.016,-0.547,0.973
698,-0.195,-0.273,1.090
699,0.098,0.238,0.906
700,-0.086,0.277,0.898
701,0.137,-0.320,1.082
702,0.137,-0.098,0.777
703,0.340,-0.258,1.070
704,0.020,-0.023,0.883
705,-0.016,-0.523,1.289
706,-0.012,0.047,1.031
707,-0.156,0.652,0.906
708,-0.426,-0.129,0.867
709,-0.023,-0.023,0.824
710,0.277,-0.535,1.219
711,0.172,-0.184,1.160
712,0.398,0.113,0.844
713,0.039,0.102,1.008
714,0.000,-0.109,0.840
715,-0.031,-0.238,0.922
716,-0.285,0.000,1.059
717,0.059,0.215,0.902
718,0.125,-0.375,1.055
719,-0.102,0.145,0.832
720,0.277,-0.012,0.957
721,-0.352,0.094,0.758
722,0.316,0.004,0.938
723,0.121,-0.070,1.141
724,-0.281,-0.043,0.840
725,0.281,-0.336,0.738
726,-0.117,0.223,0.977
727,0.125,-0.059,1.184
728,-0.008,-0.344,0.844
729,-0.113,0.250,0.918
730,0.113,-0.055,1.375
731,-0.121,0.031,0.914
732,0.230,-0.254,0.746
733,0.012,-0.141,1.133
734,0.125,-0.137,1.359
735,0.203,-0.203,0.930
736,-0.062,0.320,0.824
737,0.066,-0.148,1.031
738,0.004,-0.266,0.777
739,0.059,-0.598,1.312
740,-0.293,0.160,0.859
741,0.062,0.352,1.094
742,0.148,0.324,0.770
743,0.098,0.027,0.816
744,0.164,-0.637,1.016
745,0.062,0.000,0.516
746,0.184,-0.121,1.207
747,-0.176,0.258,0.809
748,0.023,0.133,0.754
749,-0.180,0.066,1.035
750,0.129,-0.254,1.102
751,0.426,-0.203,0.688
752,0.230,-0.273,1.031
753,0.246,-0.402,1.148
754,-0.363,0.156,1.055
755,-0.102,0.242,1.062
756,-0.477,0.203,1.031
757,-0.121,-0.227,1.230
758,-0.008,-0.434,1.000
759,0.180,0.008,0.961
760,0.461,-0.285,1.230
761,0.141,0.043,0.719
762,0.328,-0.059,0.883
763,-0.195,-0.180,0.953
764,-0.414,-0.047,0.918
765,-0.121,-0.086,0.758
766,-0.281,0.141,0.902
767,0.223,0.191,0.965
768,0.277,0.230,0.895
769,0.062,-0.066,0.898
770,0.316,-0.414,0.855
771,-0.238,-0.223,0.887
772,0.000,0.133,0.941
773,0.000,0.102,0.883
774,-0.203,0.113,1.254
775,0.258,-0.145,1.176
776,0.121,-0.359,0.891
777,0.160,-0.160,1.145
778,0.035,0.023,1.004
779,-0.133,0.070,0.945
780,0.043,-0.164,0.828
781,-0.137,-0.020,1.281
782,-0.207,0.148,1.000
783,-0.004,-0.129,0.816
784,-0.086,-0.141,1.012
785,0.059,-0.109,0.965
786,0.086,-0.234,0.910
787,0.148,0.090,0.898
788,0.117,-0.184,0.887
789,0.137,-0.066,1.043
790,0.285,-0.152,0.824
791,0.250,0.004,0.938
792,0.090,-0.203,1.125
793,-0.051,-0.023,0.875
794,-0.316,-0.008,0.957
795,-0.512,-0.145,0.961
796,0.090,0.574,0.742
797,0.008,0.277,1.051
798,0.391,-0.492,0.938
799,0.508,-0.438,0.812
800,0.145,-0.363,1.148
801,0.230,0.051,0.918
802,-0.219,0.387,0.738
803,-0.340,0.223,0.918
804,-0.031,-0.422,1.082
805,-0.160,-0.699,1.141
806,0.355,0.305,0.961
807,0.066,0.152,1.020
808,0.031,-0.047,0.906
809,-0.039,-0.340,1.188
810,-0.172,0.008,1.062
811,-0.055,0.332,0.629
812,0.258,0.012,0.910
813,0.141,-0.535,1.152
814,-0.055,-0.551,1.012
815,0.227,0.207,0.914
816,0.023,0.625,0.789
817,0.090,-0.055,1.082
818,0.215,-0.379,0.871
819,-0.023,-0.344,0.938
820,0.277,-0.051,1.164
821,0.199,0.297,0.910
822,-0.098,0.195,0.863
823,-0.258,-0.227,1.070
824,-0.215,-0.348,1.043
825,-0.418,0.219,0.871
826,0.367,0.371,0.910
827,0.113,-0.168,0.961
828,0.516,-0.289,1.051
829,0.238,-0.578,1.129
830,-0.352,0.148,0.891
831,0.004,0.066,0.758
832,-0.285,0.145,0.844
833,-0.160,-0.289,1.145
834,0.043,-0.176,1.082
835,-0.207,0.164,0.891
836,0.438,0.215,1.000
837,-0.082,-0.594,1.016
838,0.059,-0.094,1.074
839,0.117,0.121,0.594
840,0.039,0.230,1.129
841,0.234,-0.566,1.020
842,-0.191,0.137,0.785
843,-0.102,-0.059,1.082
844,0.188,0.207,0.934
845,-0.082,-0.191,0.918
846,0.293,-0.305,1.227
847,-0.086,-0.121,0.758
848,-0.008,0.281,0.973
849,0.156,0.023,0.969
850,-0.285,-0.055,0.836
851,0.164,-0.348,1.023
852,-0.051,0.020,0.949
853,0.129,-0.051,1.070
854,0.234,-0.129,1.016
855,0.234,-0.023,0.758
856,0.164,-0.395,1.066
857,-0.188,-0.199,1.129
858,-0.195,0.191,0.965
859,-0.262,0.297,0.828
860,-0.035,-0.027,1.219
861,0.051,-0.004,0.910
862,-0.020,-0.480,0.902
863,0.262,-0.113,0.934
864,0.215,0.223,1.105
865,0.055,-0.051,1.020
866,0.043,0.195,0.621
867,-0.211,-0.141,1.031
868,-0.125,-0.547,1.094
869,0.105,0.145,0.742
870,0.051,0.246,1.020
871,0.047,-0.148,1.113
872,0.180,-0.262,0.945
873,-0.086,0.184,1.016
874,-0.195,-0.047,0.996
875,0.141,0.156,0.625
876,-0.078,-0.016,1.039
877,0.164,-0.406,1.383
878,0.070,-0.238,0.871
879,0.129,0.258,0.879
880,0.172,-0.316,1.180
881,-0.133,-0.062,0.953
882,0.184,0.074,0.887
883,-0.086,-0.090,1.023
884,0.148,-0.332,1.137
885,0.246,0.027,0.949
886,-0.188,0.203,0.824
887,0.004,0.004,0.883
888,0.031,-0.109,1.004
889,-0.176,-0.066,0.926
890,0.262,-0.215,0.879
891,-0.016,0.047,0.684
892,0.137,0.035,1.035
893,0.082,-0.371,1.086
894,-0.016,0.062,0.809
895,0.102,-0.062,0.879
896,-0.109,0.020,0.996
897,-0.090,-0.113,0.957
898,0.141,-0.234,0.902
899,0.023,0.305,1.105
900,0.078,-0.152,1.172
901,0.020,-0.207,0.891
902,-0.016,0.004,0.863
903,-0.078,-0.211,1.141
904,0.008,-0.191,0.914
905,0.094,0.066,0.957
906,-0.066,0.098,1.035
907,0.180,-0.164,1.043
908,0.020,-0.391,0.883
909,-0.062,0.059,0.918
910,0.137,0.074,0.934
911,-0.035,0.125,0.867
912,0.117,-0.297,1.066
913,0.102,-0.137,1.105
914,-0.148,0.168,0.984
915,0.375,0.117,0.820
916,-0.207,-0.230,1.027
917,0.062,-0.223,1.211
918,0.070,0.102,0.801
919,-0.320,0.219,0.910
920,0.203,-0.137,1.051
921,-0.109,-0.047,0.777
922,0.059,-0.043,0.891
923,-0.145,0.035,1.090
924,-0.156,-0.012,0.914
925,0.152,0.156,0.828
926,0.129,-0.047,0.891
927,0.109,-0.230,0.754
928,0.090,-0.176,0.969
929,0.207,-0.336,0.996
930,0.188,0.082,1.012
931,0.234,0.031,0.977
932,-0.121,-0.102,0.984
933,-0.066,-0.375,1.191
934,-0.035,-0.156,1.094
935,0.008,0.367,0.688
